Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,5D208E29,0,6,6,0.345133,0,0,0.03444,0
1,7FA71C84,0,6,6,0.352584,0,0,0.034363,0
2,6D5D2298,0,13,13,0.288052,0,0,0.019033,0
3,7D7E3F72,12,3,15,0.398058,91.169048,0.017752,0.033377,0.021977
4,81561960,0,2,2,0.280576,0,0,0.00001,0
5,7DFACF32,1,4,5,0.311178,43.549206,0.001092,0.055566,0.00131
6,081C6ACA,1,0,1,0,0,0.000158,0,0.001567
7,2F948220,0,4,4,0.414894,0,0,0.029827,0
8,7F124362,0,6,6,0.318627,0,0,0.028809,0
9,0C40408A,6,2,8,0.5,21.075075,0.012539,0.001615,0.038641
10,038D0B3F,1,0,1,0,0,0.002731,0,0.002929
11,5A5591FB,4,1,5,1,1.22619,0.003105,0.024625,0.012048
12,5F498082,0,5,5,0.29798,0,0,0.012836,0
13,81437A84,10,1,11,0.35,57.160083,0.011779,0.00506,0.017067
14,794FAA04,0,1,1,0.666667,0,0,0,0
15,7C8919AE,1,1,2,1,0.2,0.001892,0.024625,0.00131
16,7AC4D6CE,0,8,8,0.330025,0,0,0.010853,0
17,80B0A174,0,3,3,1,0,0,0.02765,0
18,81215362,1,2,3,0.29078,18.083333,0.000021,0.024999,0.00131
19,770DF3CF,0,1,1,0.386139,0,0,0.025876,0
20,7D124CC8,0,7,7,0.769231,0,0,0.012571,0
21,80EEA4F8,0,2,2,0.392157,0,0,0.026085,0
22,80E267AD,3,0,3,0,0,0.003256,0,0.004444
23,7BFF85DD,0,13,13,0.320856,0,0,0.043252,0
24,7E59B192,0,2,2,0.428571,0,0,0.026105,0
25,80BF5251,15,11,26,0.418301,523.937407,0.022507,0.057507,0.072373
26,7EAC21F4,0,2,2,1,0,0,0.024872,0
27,7A0ACCAE,4,3,7,0.323077,52.139771,0.004183,0.00759,0.011469
28,68608932,4,2,6,0.392157,16.016606,0.005788,0.025983,0.006293
29,7F79B887,14,13,27,0.307252,470.892442,0.015419,0.048129,0.026759
30,7DA6A3BB,6,0,6,0,0,0.00565,0,0.007859
31,5912B8BD,0,8,8,0.337079,0,0,0.005686,0
32,7EFA1AD7,0,1,1,0.35,0,0,0.00506,0
33,7DEDA929,2,18,20,0.441624,32.516667,0.005975,0.077505,0.00262
34,089AD7D0,0,1,1,0.386139,0,0,0.025876,0
35,7DFECEB7,2,4,6,0.300781,15.833333,0.003213,0.031472,0.00262
36,7923C319,0,1,1,1,0,0,0,0
37,5C548B26,3,7,10,0.304688,22.099156,0.00643,0.030482,0.004286
38,7BD22FBB,0,8,8,0.335052,0,0,0.037983,0
39,8100803F,1,0,1,0,0,0.001144,0,0.00131
40,7E653C03,8,4,12,0.432432,264.80547,0.009638,0.027757,0.022978
41,75D22DC3,2,2,4,0.75,3.625,0.001343,0.002056,0.020525
42,7316B8F4,7,2,9,1,49.809524,0.005868,0.024761,0.022103
43,0AF64042,1,0,1,0,0,0.002771,0,0.002413
44,7785475C,1,0,1,0,0,0.000041,0,0.00131
45,80ADCEE9,2,6,8,0.336601,77.95,0.003166,0.048444,0.003648
46,7A2A634A,0,1,1,0.295181,0,0,0.000539,0
47,5F1B06E9,2,2,4,0.384615,69.896825,0.00015,0.008932,0.003134
48,79D3CE86,4,17,21,0.430851,141.031487,0.004857,0.082975,0.005496
49,7D52CAB1,17,2,19,0.666667,869.392119,0.012391,0.003097,0.192231
50,7FE343AA,0,6,6,0.312121,0,0,0.012515,0
51,8063D5A3,16,5,21,0.424242,242.256093,0.024271,0.009084,0.027194
52,5855FFB4,1,6,7,0.425,13.760714,0.00137,0.031108,0.00131
53,7F62B835,1,4,5,0.331797,0.2,0.001554,0.052444,0.00131
54,5AF0721E,0,2,2,0.394231,0,0,0.02612,0
55,6FF754CC,0,2,2,0.444444,0,0,0.00154,0
56,5FB86BB4,8,2,10,0.384615,240.939322,0.010206,0.00542,0.024542
57,5F11DFEB,0,6,6,0.322034,0,0,0.028917,0
58,0B5D3232,1,1,2,0.341463,10.166667,0.000088,0.0001,0.00131
59,7E04E7F8,0,2,2,0.360656,0,0,0.012426,0
60,5A25C239,0,1,1,1,0,0,0.000328,0
61,77D8471F,3,4,7,1,11.333333,0.00035,0.028152,0.003929
62,7E106A4E,4,6,10,0.428571,7.766667,0.011482,0.033784,0.005754
63,763EA579,2,0,2,0,0,0.002772,0,0.00262
64,7FC3196A,12,6,18,0.349206,1040.738456,0.014258,0.013454,0.025494
65,81263C83,1,1,2,0.287009,84.166667,0.001081,0.004786,0.00131
66,7DCB8BDF,32,11,43,0.479452,2031.744971,0.040384,0.050501,0.081514
67,7A17F0B7,2,3,5,0.311828,32.688492,0.000258,0.00342,0.00262
68,7D31FD2D,1,6,7,0.31701,65.333333,0.001363,0.029696,0.00131
69,7B0BB73F,0,3,3,0.392857,0,0,0.033369,0
70,5EFC5782,0,5,5,0.292035,0,0,0.023659,0
71,6B8597B1,0,5,5,0.272109,0,0,0.009468,0
72,7A9CFCD5,5,3,8,0.5,812.699016,0.006783,0.004708,0.050953
73,7735F62C,0,1,1,0.333333,0,0,0.002004,0
74,75AE996F,0,1,1,0.5,0,0,0,0
75,76A0F751,1,0,1,0,0,0.00017,0,0.00131
76,7DA28104,44,6,50,0.386598,480.95393,0.064692,0.061002,0.12818
77,7E5D7EA4,0,5,5,0.318318,0,0,0.00913,0
78,75C23D53,0,11,11,0.372159,0,0,0.013684,0
79,8140602B,0,1,1,1,0,0,0.024625,0
80,7E1B5856,0,4,4,0.252,0,0,0.034491,0
81,80568B36,0,2,2,0.393939,0,0,0.027576,0
82,809AB191,0,3,3,0.411765,0,0,0.032575,0
83,79FADF9B,1,9,10,0.358696,74.166667,0.001478,0.03891,0.00131
84,7C400D67,1,0,1,0,0,0,0,0.002674
