Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,7E0FCFAB,5,0,5,0,0,0.000004,0,0.065339
1,782122FB,2,0,2,0,0,0,0,0.004045
2,76974E15,0,1,1,1,0,0,0,0
3,7FAB472E,0,1,1,1,0,0,0,0
4,79BA8146,1,9,10,0.302548,6.616667,0,0,0.002022
5,7DA01B73,0,2,2,1,0,0,0,0
6,7D0828CE,0,1,1,1,0,0,0,0
7,7B49BB44,1,0,1,0,0,0,0,0.002022
8,78719113,1,0,1,0,0,0,0,0.002821
9,7CB14D0C,2,2,4,0.75,8,0,0,0.006441
10,80190827,0,1,1,1,0,0,0,0
11,7C25032E,1,0,1,0,0,0,0,0.002022
12,8102C8FC,0,1,1,1,0,0,0,0
13,7DC7BEF2,25,1,26,1,93,0.00024,0,0.101158
14,7D5A2C45,0,1,1,1,0,0,0,0
15,7DA3155F,0,2,2,1,0,0,0,0
16,809D7D1C,0,1,1,0.458333,0,0,0,0
17,589D146A,1,0,1,0,0,0,0,0.002022
18,80DED893,2,0,2,0,0,0.000001,0,0.005974
19,751E8ED4,0,2,2,0.666667,0,0,0,0
20,7E273CCC,0,4,4,1,0,0,0.004308,0
21,7D836119,3,6,9,0.75,139.05,0,0,0.01817
22,636A62B0,23,0,23,0,0,0,0,0.064399
23,75170D6C,1,1,2,0.361111,3.333333,0.006518,0,0.002022
24,7DE53248,1,1,2,0.6,3,0,0,0.002022
25,8188F8B3,0,3,3,1,0,0,0,0
26,7FCA467E,0,4,4,1,0,0,0,0
27,7F570E9A,1,1,2,0.461538,6,0,0,0.002022
28,80271CC6,0,1,1,0.666667,0,0,0,0
29,7ED2371D,0,2,2,1,0,0,0,0
30,7E376495,3,0,3,0,0,0,0,0.00973
31,7B3B6426,1,0,1,0,0,0,0,0.002022
32,80A80D7F,4,0,4,0,0,0.000002,0,0.016113
33,7BDD07C8,0,2,2,0.461538,0,0,0,0
34,80948E26,0,1,1,1,0,0,0,0
35,7EB5A72F,3,0,3,0,0,0,0,0.007976
36,8118255B,4,2,6,1,3,0,0,0.012239
37,7E470062,1,0,1,0,0,0,0,0.006095
38,7A39A1E5,1,0,1,0,0,0,0,0.002821
39,7B3B0741,0,1,1,0.666667,0,0,0,0
40,7C85F08A,0,1,1,0.5,0,0,0,0
41,7B650D29,1,0,1,0,0,0,0,0.002022
42,7D0AC5BF,0,1,1,0.219616,0,0,0,0
43,78C0F992,1,1,2,1,0,0,0,0.002022
44,7F7BC66F,1,0,1,0,0,0,0,0.002022
45,7F350444,0,1,1,0.5,0,0,0,0
46,7E80782D,0,2,2,1,0,0,0,0
47,7DFB65BD,1,0,1,0,0,0,0,0.002022
