Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,79B71C36,0,4,4,1,0,0,0,0
1,7A0D4250,0,1,1,1,0,0,0,0
2,77DA251F,1,0,1,0,0,0,0,0.006146
3,7BC1BD82,1,0,1,0,0,0,0,0.003548
4,5BF4D758,3,8,11,1,32,0,0,0.019377
5,796B06C9,1,0,1,0,0,0,0,0.003548
6,7D6CED26,0,1,1,1,0,0,0,0
7,7C05A3C4,1,1,2,1,1,0,0,0.003548
8,7B5C3CD1,0,1,1,1,0,0,0,0
9,80723C5C,0,1,1,1,0,0,0,0
10,7E890EA4,1,0,1,0,0,0.000798,0,0.003548
11,8144F719,0,1,1,1,0,0,0,0
12,807C78EC,0,1,1,1,0,0,0,0
13,7F761A28,1,0,1,0,0,0,0,0.003548
14,7BD747F0,0,2,2,1,0,0,0,0
15,75B8DC9A,1,1,2,0.5,0,0,0,0.006146
16,78549024,0,2,2,0.666667,0,0,0,0
17,7D12CD57,1,0,1,0,0,0,0,0.006146
18,7D3F796C,0,1,1,1,0,0,0,0
19,8139EEB6,1,0,1,0,0,0,0,0.003548
20,80A2EF3A,0,6,6,0.545455,0,0,0,0
21,7E772D37,1,0,1,0,0,0,0,0.015817
22,7F9850EF,1,0,1,0,0,0,0,0.006146
23,802AF2FE,3,0,3,0,0,0,0,0.010645
24,8155CD9C,0,1,1,1,0,0,0,0
25,7E1F5B14,1,1,2,1,0.5,0,0,0.003548
26,60EDCE35,1,0,1,0,0,0.000004,0,0.003548
27,7944FD94,0,1,1,1,0,0,0,0
28,5D5F806C,0,1,1,1,0,0,0,0
29,7FDE1981,1,0,1,0,0,0,0,0.003548
30,77E78644,1,0,1,0,0,0,0,0.003548
31,76DE9F12,1,0,1,0,0,0,0,0.003548
32,69A0014A,1,0,1,0,0,0,0,0.003548
33,80E2560C,1,0,1,0,0,0,0,0.003548
34,04218621,1,0,1,0,0,0,0,0.003548
35,7E8300EF,2,1,3,1,3,0,0,0.009694
36,80013094,1,0,1,0,0,0,0,0.003548
37,7E9C7EEB,1,0,1,0,0,0,0,0.003548
38,7844FB6E,0,1,1,1,0,0,0,0
39,803EBDE0,0,2,2,1,0,0,0,0
40,76B133FF,0,1,1,0.571429,0,0,0,0
41,7F8CE152,3,0,3,0,0,0,0,0.010645
42,755DC0F6,1,0,1,0,0,0,0,0.003548
43,594030A5,0,2,2,0.75,0,0,0,0
44,7C2C26B1,3,0,3,0,0,0,0,0.010645
45,805B78B3,3,3,6,0.714286,9,0,0,0.013242
46,7D6CB25E,2,0,2,0,0,0,0,0.009694
47,81679456,2,0,2,0,0,0.010229,0,0.007096
48,7D5977DE,9,1,10,1,23,0,0,0.089462
49,7C70A856,0,2,2,1,0,0,0,0
50,7FBB93BF,0,1,1,1,0,0,0,0
51,80FEC582,0,1,1,0.6,0,0,0,0
52,7FD1F9F5,2,0,2,0,0,0.000434,0,0.030588
53,78C905DE,1,1,2,1,1,0,0,0.003548
54,785A352C,0,3,3,1,0,0,0,0
55,7E1E3296,2,0,2,0,0,0.022128,0,0.007096
56,7FE1EA30,1,1,2,1,0,0,0,0.003548
57,843B04BB,0,1,1,1,0,0,0,0
58,79CD1D8D,0,1,1,1,0,0,0,0
59,81096371,1,0,1,0,0,0,0,0.003548
60,7A28077F,0,1,1,1,0,0,0,0
61,7AEBD918,1,0,1,0,0,0,0,0.003548
62,7DE80EA5,0,2,2,0.555556,0,0,0.006534,0
63,762F0C95,4,0,4,0,0,0,0,0.016791
64,7DB08AF6,1,0,1,0,0,0,0,0.003548
65,7EDC9FDC,1,0,1,0,0,0,0,0.003548
66,5DCC2256,1,0,1,0,0,0,0,0.003548
67,7D92320E,2,0,2,0,0,0,0,0.007096
68,814408C1,0,1,1,1,0,0,0.000015,0
69,789AFDB2,0,2,2,0.75,0,0,0,0
70,80BB95F2,2,1,3,1,2,0,0,0.007096
71,7FABD516,1,1,2,1,0,0,0,0.003548
72,766500AC,0,3,3,1,0,0,0,0
73,80E1A839,1,2,3,1,0,0,0,0.003548
