Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,5F7D28BA,0,1,1,1,0,0,0.008153,0
1,7D59F50D,1,0,1,0,0,0.000014,0,0.005831
2,096FE627,1,0,1,0,0,0.021408,0,0.005831
3,7DB4EBA8,0,2,2,0.75,0,0,0.0354,0
4,7836AAFD,5,0,5,0,0,0.000008,0,0.106803
5,8069AB34,1,0,1,0,0,0,0,0.005831
6,7E07E299,0,2,2,0.428571,0,0,0.002304,0
7,7E118CA8,6,0,6,0,0,0,0,0.06134
8,75464F4C,2,4,6,0.615385,31,0.019087,0.002012,0.024839
9,777094E3,0,2,2,1,0,0,0.001077,0
10,7BA04FD7,0,4,4,0.6,0,0,0.143521,0
11,7ECAD363,1,1,2,1,1,0.000046,0,0.005831
12,7884D32C,1,0,1,0,0,0,0,0.012419
13,5C27E998,0,1,1,1,0,0,0.053089,0
14,792D9D58,0,1,1,1,0,0,0.000026,0
15,7D0C5ACF,1,1,2,1,0,0.005173,0.001496,0.10488
16,7E0B900D,0,1,1,1,0,0,0,0
17,7CF993B1,0,1,1,1,0,0,0,0
18,7EC63C26,1,0,1,0,0,0,0,0.005831
19,80F62DFD,0,1,1,1,0,0,0.11276,0
20,5D25C398,0,1,1,1,0,0,0,0
21,7D871529,0,2,2,1,0,0,0.055435,0
22,761765E7,0,1,1,1,0,0,0.000927,0
23,7B55219F,0,1,1,1,0,0,0.008153,0
24,777A9444,2,0,2,0,0,0,0,0.011663
25,7EB79B6F,0,2,2,1,0,0,0.00532,0
26,76121E5E,0,4,4,0.4,0,0,0.010317,0
27,5CA383D7,1,1,2,0.5,0,0.000277,0.001824,0.026364
28,81051DE1,1,3,4,0.714286,5,0,0.010166,0.005831
29,7D6BF95F,2,2,4,0.461538,11,0.001086,0.001859,0.05196
30,7C659FCA,0,1,1,0.571429,0,0,0.024823,0
31,7F17EEC7,0,1,1,1,0,0,0.002213,0
32,7FED3D97,0,2,2,0.508475,0,0,0.012315,0
33,75296F78,1,0,1,0,0,0,0,0.032952
34,5DA11B90,1,0,1,0,0,0,0,0.005831
35,76B1BFA3,0,8,8,0.407692,0,0,0.001887,0
36,7B82906A,2,0,2,0,0,0.008591,0,0.011663
37,7BD76242,0,2,2,0.5625,0,0,0.00673,0
38,583CC201,27,0,27,0,0,0.102309,0,0.290298
39,7C84D570,0,1,1,1,0,0,0,0
40,0AD0EFF2,1,0,1,0,0,0.000801,0,0.005831
