Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,810C904A,8,3,11,0.8,53.816667,0.004722,0.018457,0.010964
1,5F25758C,3,1,4,1,0,0.003181,0.016505,0.003637
2,7C0A3A6F,1,0,1,0,0,0.00097,0,0.001
3,7EAAFEF7,0,2,2,1,0,0,0.033344,0
4,589CBE41,0,4,4,0.833333,0,0,0.033491,0
5,769B2960,0,10,10,0.38326,0,0,0.036882,0
6,7C759A18,0,3,3,0.6,0,0,0.033541,0
7,80A2F317,0,1,1,1,0,0,0.016505,0
8,816B8DC1,1,4,5,1,1.666667,0.0003,0.042241,0.001
9,052CBEF3,0,1,1,1,0,0,0.016505,0
10,7D051ECD,1,2,3,0.5,0,0.000911,0.017013,0.001
11,803E8F89,0,2,2,0.5,0,0,0.01685,0
12,79AFCFF2,0,4,4,0.452381,0,0,0.033845,0
13,5EEF6EB5,2,0,2,0,0,0.000615,0,0.002
14,04330461,6,7,13,0.466667,79.819444,0.005765,0.034539,0.006814
15,7E416DF5,5,10,15,0.736842,44.509524,0.004762,0.038016,0.005341
16,76BEC289,0,2,2,0.6,0,0,0.007608,0
17,7DA330D7,0,4,4,0.410256,0,0,0.026085,0
18,77FCB986,2,0,2,0,0,0.002029,0,0.002112
19,7A371178,5,10,15,0.531915,381.525,0.00568,0.04478,0.007655
20,7647B04A,2,3,5,1,1.5,0.001774,0.026932,0.002
21,7FB06433,0,3,3,1,0,0,0.04092,0
22,7F37947E,0,2,2,0.625,0,0,0.001397,0
23,5EE2A94B,2,4,6,0.833333,13,0.002013,0.034502,0.00246
24,79E5723D,0,3,3,0.304348,0,0,0.016684,0
25,81293DDF,0,3,3,0.583333,0,0,0.016945,0
26,7E0A6E71,0,4,4,0.5,0,0,0.035511,0
27,7DFE4D6C,1,2,3,1,0.25,0.001123,0.017473,0.001
28,78857CD6,2,5,7,0.421687,81.666667,0.001284,0.036352,0.002578
29,58BF8D6A,0,3,3,0.8,0,0,0.033623,0
30,8165530D,1,5,6,0.6,2.25,0.000437,0.018019,0.001
31,789F7C36,0,8,8,0.442623,0,0,0.042672,0
32,7AFE7DD0,2,4,6,0.377358,7,0.002044,0.035385,0.002
33,7EA0F5C2,1,4,5,0.571429,2.833333,0.000016,0.033967,0.001
34,78BFA79B,0,8,8,0.526316,0,0,0.021309,0
35,7D0A6DA7,0,3,3,0.407407,0,0,0.03394,0
36,7DA67B7C,1,9,10,0.846154,7,0.001157,0.038496,0.001
37,80EE3EDF,6,2,8,1,1.333333,0.003942,0.033344,0.007143
38,80C4EBFF,1,0,1,0,0,0.000853,0,0.001
39,7E4CD0F8,15,4,19,0.833333,58.408333,0.007729,0.041315,0.016826
40,7E580F98,4,3,7,1,2.333333,0.00384,0.04092,0.004237
41,754CFB7E,1,2,3,0.451613,5,0.001174,0.000817,0.001
42,78B448C3,0,3,3,0.8,0,0,0.0337,0
43,59D48116,0,6,6,0.875,0,0,0.041056,0
44,7DCD319D,9,3,12,0.714286,27.833333,0.008008,0.033524,0.010161
45,7D10F478,11,3,14,0.8,99.440909,0.009023,0.0186,0.014479
46,7D700FB2,0,1,1,1,0,0,0.016505,0
47,794238CE,1,3,4,1,2,0.001223,0.033386,0.001112
48,7D315814,6,4,10,0.5,36,0.002524,0.041684,0.00613
49,7DA194ED,0,6,6,0.533333,0,0,0.026995,0
50,7A799560,0,4,4,0.394737,0,0,0.004067,0
51,7C934014,0,1,1,1,0,0,0,0
52,7991A670,0,2,2,0.424242,0,0,0,0
53,5DCB0BEE,0,3,3,1,0,0,0.04092,0
54,7A1EC176,2,16,18,0.488722,102.993651,0.002278,0.047472,0.002118
55,8508E196,0,4,4,0.5,0,0,0.026019,0
56,76FBCB90,4,2,6,1,1,0.003207,0.033344,0.003999
57,7A64C7B3,2,3,5,0.470588,33.666667,0.001973,0.034108,0.002796
58,763E7292,4,11,15,0.428571,142.533333,0.002158,0.041558,0.004341
59,7E3E6C72,4,2,6,0.545455,37,0.001353,0.000602,0.004622
60,7A1D67FC,2,1,3,1,0.2,0.001747,0.016839,0.002224
61,7F35830D,4,6,10,0.55,22.283333,0.002106,0.035549,0.004111
62,82A86AC9,0,4,4,0.327586,0,0,0.033388,0
63,8148E9AC,5,3,8,0.583333,17.25,0.001517,0.034023,0.005111
64,7669BEE8,0,5,5,0.482759,0,0,0.035519,0
65,7E8C1A6C,3,6,9,0.327586,59.22619,0.002891,0.03528,0.003111
66,75151BAB,0,2,2,1,0,0,0.016929,0
67,0693BF81,0,2,2,0.666667,0,0,0.017089,0
68,7FC51770,3,0,3,0,0,0.002117,0,0.004103
69,09921FC3,0,5,5,0.454545,0,0,0.035301,0
70,763AAF19,0,6,6,0.511628,0,0,0.003404,0
71,812A13F9,0,2,2,1,0,0,0.024081,0
72,7E9963AF,0,5,5,0.625,0,0,0.026736,0
73,7CFD2D74,0,3,3,0.52,0,0,0.017509,0
74,712559D5,4,1,5,1,0,0.004167,0.016505,0.005872
75,753D4638,19,3,22,1,38.142857,0.011799,0.04092,0.021803
76,79C1C45E,0,1,1,1,0,0,0.016839,0
77,7A8354E7,3,0,3,0,0,0.003063,0,0.003
78,5CF42687,0,1,1,0.571429,0,0,0.000356,0
79,7B2D4B39,1,0,1,0,0,0.001061,0,0.001
80,7CC8B224,0,2,2,0.386364,0,0,0.000208,0
81,80EC6AC0,0,1,1,1,0,0,0.007576,0
82,79A8FAD8,0,3,3,0.375,0,0,0.001793,0
83,7EF58F8A,0,1,1,0.388889,0,0,0,0
84,5F7D8B94,0,2,2,0.380645,0,0,0.000036,0
85,80865609,90,3,93,1,391.3421,0.07808,0.0334,0.127436
86,5BCEF0BB,2,3,5,1,2.5,0.001544,0.033768,0.002
87,7A1554AE,0,2,2,1,0,0,0.033344,0
88,7E3AB378,0,1,1,1,0,0,0.016505,0
89,7D4CE260,3,7,10,0.354545,51.37619,0.002378,0.036815,0.003111
90,7D61AC80,0,5,5,1,0,0,0.043466,0
91,77CBB268,3,6,9,0.481481,18.166667,0.002901,0.026752,0.00323
92,80F3D009,0,1,1,0.461538,0,0,0.00003,0
93,7C454396,2,5,7,0.7,8.2,0.002274,0.042841,0.00246
94,810FDB61,0,2,2,1,0,0,0.033344,0
95,7E517556,1,5,6,0.777778,3.333333,0.000688,0.043183,0.001
96,815D9182,0,2,2,1,0,0,0.033344,0
97,7D83AFFB,0,3,3,1,0,0,0.04092,0
98,7B706749,0,5,5,0.431818,0,0,0.02002,0
99,764B9265,1,4,5,0.5,11.5,0.000193,0.042786,0.001
100,75AE31C7,1,0,1,0,0,0.001137,0,0.001224
101,7C8D375F,0,2,2,0.410714,0,0,0.0003,0
102,7C19129D,0,4,4,0.7,0,0,0.033991,0
103,7F918E87,4,2,6,1,1,0.003504,0.033344,0.004223
104,7F7F0E41,0,1,1,1,0,0,0.016839,0
105,7E653C0D,3,2,5,1,1.75,0.00137,0.024415,0.003335
106,7F592AFE,0,5,5,0.515152,0,0,0.035911,0
107,5CC34BEC,2,9,11,0.909091,15.333333,0.000909,0.044605,0.002
108,7F9D30FA,1,1,2,1,1,0,0.016505,0.001
109,753BE470,3,0,3,0,0,0.002439,0,0.003223
110,776CF7C2,0,11,11,0.370629,0,0,0.045523,0
111,80ED740D,0,1,1,1,0,0,0.016839,0
112,6764CF74,7,0,7,0,0,0.004678,0,0.008155
113,766E47CC,0,10,10,0.462687,0,0,0.045859,0
114,776E316D,4,0,4,0,0,0.002703,0,0.004111
115,7B5123B6,0,3,3,0.5625,0,0,0.000718,0
116,76066D52,2,7,9,0.390728,99.333333,0.000926,0.041785,0.002
117,69122C93,2,0,2,0,0,0.002104,0,0.002802
118,80CF8F5B,0,1,1,1,0,0,0.016839,0
119,5E9F4113,0,1,1,0.6,0,0,0.000662,0
120,79149766,0,1,1,1,0,0,0.016839,0
121,7E3EC557,0,5,5,0.395349,0,0,0.043503,0
122,7DA5EA38,2,0,2,0,0,0.001176,0,0.002112
123,7DA66788,0,1,1,1,0,0,0.016839,0
124,21D5EA60,0,4,4,0.5,0,0,0.042786,0
125,7EDC3E43,0,1,1,0.545455,0,0,0.000635,0
126,07268F9A,11,3,14,0.714286,27.916667,0.009739,0.018757,0.015419
127,7DE4D2F6,73,2,75,1,15.933333,0.064543,0.033344,0.11928
128,7EE37835,1,4,5,0.833333,3,0.000872,0.018601,0.001
129,8158227A,1,0,1,0,0,0.000943,0,0.001118
130,7FF85308,8,6,14,0.415094,135.775,0.005661,0.041259,0.008788
131,7E1FCB98,1,10,11,0.578947,2.75,0.001139,0.036543,0.001
132,7E70E20F,0,1,1,0.666667,0,0,0,0
133,764EFF1E,0,6,6,0.441176,0,0,0.04288,0
134,814EB673,0,3,3,1,0,0,0.04092,0
135,5E360F2B,0,4,4,0.421687,0,0,0.003199,0
136,80FB23EE,0,1,1,1,0,0,0.016839,0
137,75B6D042,0,10,10,0.5,0,0,0.046052,0
138,5F13CBF2,60,0,60,0,0,0.053586,0,0.068732
139,7DB77F4D,2,0,2,0,0,0.000844,0,0.002
140,812C2B2B,0,3,3,0.404255,0,0,0.016932,0
141,7B0DF591,1,0,1,0,0,0.000929,0,0.001
142,7959B858,0,3,3,0.714286,0,0,0.033707,0
143,58C71723,0,2,2,0.431818,0,0,0.016794,0
144,80FC59A6,7,1,8,1,1.5,0.004548,0.016505,0.012255
145,7E00939B,0,3,3,1,0,0,0.03499,0
146,7D0FD3D7,0,3,3,1,0,0,0.033366,0
147,7EAE40F5,0,2,2,1,0,0,0.033344,0
148,856832FF,0,2,2,0.424242,0,0,0.000798,0
149,58C855D1,0,2,2,1,0,0,0.033344,0
