Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,7D3B4066,0,1,1,0.245211,0,0,0.000081,0
1,5D928A4F,0,1,1,0.348315,0,0,0.002046,0
2,7B6F2F61,9,0,9,0,0,0.007975,0,0.008216
3,77B4C213,1,3,4,0.226457,202,0,0.01479,0.000759
4,7883EB36,20,1,21,0.545455,791.001064,0.002093,0.000632,0.07565
5,7CF78BA1,0,10,10,0.214046,0,0,0.020971,0
6,7CFB7F1D,2,0,2,0,0,0.000014,0,0.001517
7,7E8A8886,1,3,4,0.233221,2,0.000006,0.003066,0.000759
8,817049A7,0,1,1,1,0,0,0.000027,0
9,78E56253,0,2,2,0.270471,0,0,0.002266,0
10,80DAF87D,2,1,3,1,8,0.000004,0,0.002359
11,7DD22C88,1,1,2,1,0,0,0,0.000759
12,813F17F7,0,2,2,0.273312,0,0,0.000002,0
13,7D986FA3,1,0,1,0,0,0.000001,0,0.000898
14,80A297A6,4,0,4,0,0,0.001484,0,0.00348
15,7D7DFA28,1,5,6,0.377049,9.5,0.000001,0.000019,0.000759
16,820B6622,0,1,1,0.3,0,0,0,0
17,8153AEA2,3,0,3,0,0,0.000115,0,0.008356
18,7FBDE5FF,0,2,2,0.75,0,0,0.001269,0
19,7F736C7E,8,0,8,0,0,0,0,0.009354
20,7D5382EC,211,1,212,0.444444,2100.667652,0.009439,0.000029,0.189909
21,760DC54C,1,0,1,0,0,0,0,0.000759
22,81648726,0,2,2,0.255814,0,0,0.000002,0
23,7F972F3F,0,2,2,0.571429,0,0,0,0
24,745BD9A6,1,0,1,0,0,0.000009,0,0.00202
25,7E8257AE,1,1,2,1,1,0.000016,0,0.000759
26,7D4CBE25,6,8,14,0.204473,1755.326239,0.001873,0.030691,0.008613
27,80880DA7,0,1,1,1,0,0,0.000009,0
28,809D1D71,0,2,2,0.186544,0,0,0,0
29,805A2286,1,0,1,0,0,0,0,0.000827
30,7CFE1F79,0,1,1,1,0,0,0.000003,0
31,5E095CE2,2,0,2,0,0,0.000036,0,0.001517
32,75F58105,0,2,2,0.231362,0,0,0.007989,0
33,7FE8B6DF,0,5,5,0.28227,0,0,0.000232,0
34,7A483E2F,5,4,9,0.160721,239.944048,0.001163,0.001353,0.004077
35,7FE600E0,0,1,1,0.666667,0,0,0,0
36,81280E56,3,0,3,0,0,0.000006,0,0.002412
37,7DDFCFB2,1,0,1,0,0,0,0,0.000759
38,807F5EC7,2,8,10,0.250696,146.313936,0.00034,0.010878,0.001517
39,7E882A51,0,1,1,0.215867,0,0,0.000507,0
40,7F6E6C2F,1,2,3,0.257545,47.452518,0.000078,0.003855,0.001063
41,797C06A0,2,2,4,0.344828,43,0,0,0.001585
42,7E8A4C98,3,7,10,0.444444,13.916667,0,0,0.002344
43,7E489F14,0,1,1,0.209677,0,0,0.005386,0
44,7FCBD579,0,1,1,0.241458,0,0,0,0
45,80CBAC7C,0,2,2,0.75,0,0,0.000001,0
46,7F797B19,0,5,5,0.233943,0,0,0.000256,0
47,658F547C,1,0,1,0,0,0,0,0.000827
48,7F65202F,0,1,1,0.666667,0,0,0,0
49,7B1CAC1B,0,2,2,0.186047,0,0,0.000078,0
50,83EBA9C2,1,4,5,0.301075,36.5,0.000001,0.000023,0.00083
51,76B2B893,0,1,1,1,0,0,0,0
52,7D681E80,33,3,36,0.545455,309.942857,0.00002,0.000001,0.034895
53,7923C408,1,2,3,0.244792,671.016667,0.000021,0.00002,0.002708
54,812433AC,2,1,3,1,57.666667,0,0.000023,0.001946
55,7D681E86,1,1,2,0.232558,59,0,0,0.000827
56,80E62B8B,19,1,20,0.666667,73.166667,0.000119,0,0.019335
57,7D9F6DA4,0,7,7,0.220581,0,0,0.000252,0
58,7EFDF9F6,3,0,3,0,0,0.000003,0,0.002276
59,7DA2D6CC,2,1,3,1,3,0.000003,0,0.001585
60,7D2BA7BE,0,1,1,0.666667,0,0,0,0
61,7938981B,1,0,1,0,0,0.000226,0,0.000759
62,7A16F6D5,0,10,10,0.221492,0,0,0.013168,0
63,81CD500F,3,6,9,0.714286,22.5,0,0,0.002412
64,7AB9EA40,2,7,9,0.386555,2353.746785,0.000068,0.000517,0.004628
65,7EA22FB1,3,8,11,0.181677,2954.989214,0.000019,0.007604,0.002344
66,7D204512,3,16,19,0.228075,4175.992786,0.001051,0.009887,0.003287
67,7D620A94,0,9,9,0.352941,0,0,0.000145,0
68,7E2D4062,7,2,9,1,1290.5,0.000116,0.000001,0.00657
69,80AF740F,0,5,5,0.255814,0,0,0.010454,0
70,7ED1A39D,3,1,4,0.202299,91,0,0,0.002276
71,5BFAFF80,2,0,2,0,0,0,0,0.001656
72,77CEC822,1,0,1,0,0,0,0,0.000759
73,816F62FC,0,2,2,0.390244,0,0,0.003546,0
74,7E0079DE,1,0,1,0,0,0,0,0.000759
75,7E58361C,0,1,1,0.3,0,0,0.000004,0
76,7EBE8E53,0,2,2,0.305556,0,0,0,0
77,7D4EBDBD,1,4,5,0.280677,100.980159,0.000637,0.000329,0.000827
78,756D6E40,0,3,3,1,0,0,0.000046,0
79,7E88CA87,3,4,7,0.333333,647.469048,0.00007,0.000023,0.003664
80,7EA41377,0,4,4,0.287625,0,0,0.000104,0
81,80027CA6,9,10,19,0.30137,22050.050444,0.000217,0.001643,0.017768
82,76FF7CBC,0,6,6,0.238278,0,0,0.010156,0
83,763FDA2E,1,0,1,0,0,0.000005,0,0.000827
84,7D5642BB,1,0,1,0,0,0,0,0.001322
85,7D2D0E58,4,2,6,0.352941,51,0.000006,0.000003,0.003254
86,796CCA6A,0,3,3,0.158268,0,0,0.000656,0
87,7C038CAB,0,3,3,0.181278,0,0,0.000016,0
88,7DA5C6A9,9,0,9,0,0,0.000163,0,0.008096
89,804270A7,1,1,2,0.352941,0,0.000007,0.000061,0.000895
90,7F503F1D,3,3,6,0.8,185.199647,0.00058,0.000777,0.004187
91,7D06549A,0,5,5,0.224293,0,0,0.000475,0
