Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,81CC6D48,27,0,27,0,0,0.171529,0,0.114666
1,788064B6,1,0,1,0,0,0,0,0.004071
2,7D57BD9E,0,1,1,0.243902,0,0,0,0
3,8028B9A8,0,3,3,0.367647,0,0,0.000031,0
4,7B95FF93,0,1,1,1,0,0,0,0
5,7954543E,2,0,2,0,0,0,0,0.005734
6,80C81B20,0,6,6,1,0,0,0.000151,0
7,761C5FA0,1,0,1,0,0,0,0,0.002867
8,7F67A368,6,0,6,0,0,0.000357,0,0.049584
9,7D90EDE3,0,4,4,0.5,0,0,0.00001,0
10,7E683243,1,1,2,1,1,0,0.000001,0.002867
11,79ED9DA0,1,0,1,0,0,0.000004,0,0.002867
12,8094EAA3,1,0,1,0,0,0,0,0.002867
13,7F2FB9B4,1,2,3,1,2,0,0,0.002867
14,7F3B6A8B,0,1,1,1,0,0,0,0
15,7E3D9D4F,1,0,1,0,0,0.000005,0,0.004071
16,7D7ED842,1,0,1,0,0,0,0,0.002867
17,7AF3B289,3,2,5,1,4,0,0.000001,0.0086
18,7DA77877,2,0,2,0,0,0.000012,0,0.005734
19,7EF360E0,12,16,28,0.651163,1216.654762,0.000456,0.000202,0.061658
20,7EB5BC9A,0,1,1,0.666667,0,0,0.000003,0
21,79B59667,1,0,1,0,0,0,0,0.002867
22,754B9981,1,0,1,0,0,0.000001,0,0.002867
23,81079B01,4,0,4,0,0,0,0,0.01882
24,7EA6EBEE,1,0,1,0,0,0,0,0.002867
25,7FF2F302,0,3,3,1,0,0,0,0
26,7C6EDF49,3,2,5,1,16.5,0,0,0.013535
27,80E57907,0,1,1,0.666667,0,0,0,0
28,67E1C975,1,0,1,0,0,0.000214,0,0.005276
29,7D3FA824,1,0,1,0,0,0,0,0.004071
30,7EFB762F,2,7,9,0.590909,12.083333,0.000003,0.000029,0.008143
31,7C0168AF,0,2,2,0.461538,0,0,0.003831,0
32,7E610011,0,1,1,0.5,0,0,0,0
33,8002146B,3,1,4,0.666667,2,0,0,0.009805
34,7FFD5853,1,5,6,0.518519,605,0,0.000003,0.023653
35,7F6F5B68,0,1,1,0.6,0,0,0,0
36,79931960,0,1,1,0.666667,0,0,0,0
37,802AAEB4,1,3,4,1,0,0.000324,0.000073,0.009425
38,7624EFAC,0,1,1,1,0,0,0,0
39,7DAE9883,0,1,1,0.666667,0,0,0.004931,0
40,7F4212BA,0,1,1,1,0,0,0,0
41,7D13BC04,0,2,2,0.666667,0,0,0.00002,0
42,7F022613,0,1,1,1,0,0,0.000001,0
43,804CA47B,2,3,5,0.8,42,0.000365,0.000001,0.011128
44,7DA822F9,1,1,2,1,1,0,0,0.002867
45,7FC8E798,3,2,5,0.666667,13,0,0,0.009805
46,7D7C6971,4,0,4,0,0,0.015483,0,0.012672
47,8066A9FC,1,0,1,0,0,0,0,0.002867
48,7EC9BB35,1,1,2,1,0.5,0.000001,0.000001,0.002867
49,7F305B49,2,1,3,1,2,0,0,0.005734
50,8105548E,0,1,1,1,0,0,0.000001,0
51,7CFD60A8,2,0,2,0,0,0.011735,0,0.005734
52,7CED9735,0,1,1,1,0,0,0.000001,0
53,7FBF9877,0,1,1,1,0,0,0.000003,0
54,77A01AA0,0,3,3,0.451613,0,0,0,0
55,7EDE3724,0,1,1,1,0,0,0,0
56,79DF94E4,10,0,10,0,0,0.000818,0,0.073419
57,7D7B4194,2,0,2,0,0,0.000005,0,0.008393
