Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,7FDF6156,0,1,1,0.171545,0,0,0,0
1,78E2FCD5,1,0,1,0,0,0.000019,0,0.000656
2,7813CB93,1,9,10,0.235627,89.4,0.000789,0.025076,0.000656
3,7DC26C78,0,1,1,1,0,0,0,0
4,8006F410,1,0,1,0,0,0.000016,0,0.000656
5,7D67050A,1,0,1,0,0,0,0,0.000656
6,7DFE827F,14,4,18,0.233918,507.628985,0.002124,0.000983,0.009853
7,75FB5A67,0,14,14,0.19281,0,0,0.012323,0
8,76C056F0,0,10,10,0.251179,0,0,0.000411,0
9,785BB346,0,3,3,0.189778,0,0,0.000245,0
10,7F68FFC2,0,1,1,1,0,0,0.000004,0
11,7DD30070,0,3,3,0.277778,0,0,0.000073,0
12,7D144F73,0,1,1,1,0,0,0,0
13,7C2CDC03,0,5,5,0.196279,0,0,0.003825,0
14,5FD65B5D,0,1,1,0.454545,0,0,0,0
15,7C255DC7,3,0,3,0,0,0.000001,0,0.001968
16,7D152F27,1,1,2,1,1.5,0,0.001683,0.000812
17,7AF20CFE,1,2,3,1,4,0,0.000007,0.000707
18,80763306,0,1,1,0.216561,0,0,0,0
19,7916889B,3,0,3,0,0,0.000001,0,0.002021
20,7E0B26AF,0,2,2,0.666667,0,0,0,0
21,806CB015,0,5,5,0.257042,0,0,0.004196,0
22,78B14713,0,3,3,0.266272,0,0,0.00037,0
23,76B1FEC8,1,0,1,0,0,0,0,0.000711
24,5E7908FE,0,1,1,1,0,0,0,0
25,5CE3FB86,0,3,3,0.292308,0,0,0.000018,0
26,7BA5316F,2,8,10,0.217297,349.609252,0.000004,0.000003,0.001566
27,7D76BE47,15,8,23,0.199323,9289.378014,0.000398,0.000965,0.010985
28,7F2D64FE,0,1,1,1,0,0,0.001091,0
29,7D25F9CC,0,2,2,0.409091,0,0,0.000004,0
30,7F49C42E,0,5,5,0.22604,0,0,0.00004,0
31,80EDFF93,0,1,1,0.275168,0,0,0.000035,0
32,80BAD857,0,1,1,0.5,0,0,0.000009,0
33,7E12221C,1,0,1,0,0,0,0,0.000656
34,80DE69A4,0,2,2,0.75,0,0,0,0
35,594D12CE,0,2,2,1,0,0,0,0
36,7F22FA3C,1,3,4,0.163412,165.683333,0.000006,0.000022,0.000656
37,7CC3003C,2,0,2,0,0,0.000166,0,0.001312
38,7958CD30,0,9,9,0.243523,0,0,0.000226,0
39,7EF969D7,1,0,1,0,0,0,0,0.000861
40,7F6F1758,0,1,1,0.212121,0,0,0.000001,0
41,75F7E7EA,5,0,5,0,0,0.00013,0,0.003281
42,7EA56077,6,1,7,0.384615,108.771032,0.000013,0.000072,0.005535
43,81377CE2,1,1,2,1,1,0,0,0.000656
44,7864C58B,0,1,1,1,0,0,0.000034,0
45,789333CC,3,0,3,0,0,0,0,0.001968
46,7D5CD8F8,0,2,2,0.571429,0,0,0.004037,0
47,80A96BCB,0,1,1,1,0,0,0,0
48,7D108FE5,1,3,4,0.714286,4,0,0,0.000656
49,804E1F70,0,2,2,1,0,0,0.000001,0
50,801EDABB,2,2,4,0.75,5.333333,0,0.000002,0.001363
51,7BFB6C31,2,3,5,0.8,26.666667,0.000158,0.00011,0.001517
52,7E6A2D86,4,0,4,0,0,0.000388,0,0.002931
53,80C99E82,0,1,1,1,0,0,0,0
54,80652EAF,0,2,2,0.193662,0,0,0,0
55,80B3FA2B,0,2,2,0.75,0,0,0,0
56,7FCDDB94,2,4,6,0.466667,37.766667,0,0.000051,0.001363
57,7E403E0E,2,0,2,0,0,0.000016,0,0.002892
58,7DB1EFB5,0,6,6,0.182252,0,0,0.000901,0
59,67E25415,0,3,3,0.191528,0,0,0.000004,0
60,5DE263A7,2,0,2,0,0,0.000005,0,0.001521
61,590B8EC4,0,1,1,1,0,0,0,0
62,7D063CDB,28,1,29,0.571429,49.916667,0.000003,0,0.020136
63,6FE2779C,3,0,3,0,0,0.000123,0,0.002238
64,81521F42,3,3,6,0.232759,1,0,0,0.001968
65,7E61E273,75,27,102,0.254632,88272.419493,0.010611,0.007531,0.071
66,7E8DC2AB,0,1,1,1,0,0,0,0
67,81142B2A,1,2,3,0.666667,4,0.000007,0.001322,0.000656
68,80ACB758,0,1,1,0.416667,0,0,0.000853,0
69,7F0385A2,5,2,7,1,5.5,0.000031,0.000221,0.003591
70,800B8887,0,2,2,0.201258,0,0,0.000003,0
71,7F08672E,9,14,23,0.233631,13153.674348,0.000081,0.002533,0.006662
72,7EDEBFAA,1,1,2,0.171898,0,0.000001,0,0.000656
73,763CCB4B,1,3,4,0.137156,433,0.000001,0.001111,0.000656
74,7DF3CFA1,2,5,7,0.4,24.566667,0,0,0.001312
75,58BE2846,0,3,3,0.533333,0,0,0.000001,0
76,60AEF77E,0,12,12,0.193942,0,0,0.037926,0
77,7B6A2D37,1,0,1,0,0,0.000016,0,0.000656
78,7DA09DA8,1,3,4,0.232,168,0.000001,0.00008,0.000656
79,755BA3E7,1,0,1,0,0,0.000005,0,0.000656
80,7EC98D88,3,0,3,0,0,0.000004,0,0.001968
81,7F435A20,1,0,1,0,0,0,0,0.000656
82,7E2A5694,0,1,1,0.186916,0,0,0.000477,0
83,7C95E269,1,4,5,0.226779,107.770238,0,0.002019,0.000656
84,80889C93,0,9,9,0.233224,0,0,0.000706,0
85,76733FDF,1,0,1,0,0,0,0,0.000707
86,7E2802B6,0,5,5,0.208977,0,0,0.000368,0
87,7776DCDC,0,4,4,0.17754,0,0,0.000045,0
88,7D9A4CDC,2,3,5,0.20129,380.806349,0,0.000004,0.001363
89,7ACC48BE,0,2,2,1,0,0,0,0
90,7F3E59E0,0,2,2,1,0,0,0.000003,0
91,7E020786,0,3,3,0.8,0,0,0,0
92,7DCA3127,2,0,2,0,0,0.000018,0,0.001363
93,7D7D8BA3,3,11,14,0.285171,802.411905,0.000064,0.000833,0.00255
94,7D83FD5C,6,15,21,0.24787,1347.828457,0.000539,0.00524,0.00435
95,69504848,1,0,1,0,0,0,0,0.000931
96,7D7EFD2C,0,10,10,0.219767,0,0,0.001688,0
97,7E512FB7,1,0,1,0,0,0.000015,0,0.000656
98,7E9F31A4,14,8,22,0.246032,3169.606324,0.001217,0.004007,0.010622
99,816BFEAF,1,3,4,0.230769,145.166667,0.000018,0.000582,0.000656
100,80A75A94,1,3,4,0.25,0,0.000006,0.000189,0.000707
101,7FB90E8C,0,1,1,0.266667,0,0,0,0
102,7FE515CD,0,3,3,0.200436,0,0,0.000012,0
103,780617C5,6,6,12,0.193939,465.692857,0.00018,0.000077,0.004192
104,7EDCEE6C,1,0,1,0,0,0.000119,0,0.000656
105,7F168185,2,3,5,0.6,2,0,0.000001,0.001363
106,81718C9D,0,7,7,0.19282,0,0,0.000487,0
107,7868F822,18,0,18,0,0,0.000047,0,0.017119
108,76A1EAD8,1,0,1,0,0,0,0,0.000656
109,7D04DF32,0,1,1,1,0,0,0,0
110,7E6BEF4D,3,3,6,0.176205,193.222222,0.000017,0.024063,0.001968
111,80D2A25A,1,1,2,0.666667,0,0.00005,0.000088,0.000758
112,76573C11,3,2,5,0.555556,73.666667,0.000001,0,0.00256
113,7B110F60,0,9,9,0.250284,0,0,0.007119,0
114,7DDF00B7,0,4,4,0.25,0,0,0.000084,0
115,7E67BD46,0,3,3,0.213307,0,0,0.025748,0
116,7760658F,1,0,1,0,0,0,0,0.000656
117,75371CEE,2,0,2,0,0,0.000004,0,0.001312
118,7FB90E83,11,4,15,0.256854,1667.734468,0.000016,0.000028,0.007576
119,7DE88226,2,0,2,0,0,0,0,0.001312
120,80854CF3,0,1,1,0.5,0,0,0.000077,0
121,80C0FB7E,1,13,14,0.227184,14.25,0.000019,0.000762,0.000656
122,7FBBB7A0,25,14,39,0.266881,4780.672457,0.006652,0.028754,0.017805
123,5D9029AB,0,3,3,0.217314,0,0,0.031608,0
124,7D32D2D7,5,5,10,0.211592,738.524584,0.000123,0.000184,0.003741
125,7FF3F004,1,0,1,0,0,0.000112,0,0.000656
126,7F4249A7,1,9,10,0.272727,44.7,0.000039,0.001532,0.000656
127,77A89A0A,1,0,1,0,0,0.000005,0,0.000656
128,811C8338,0,4,4,0.191332,0,0,0.000019,0
129,7DE2DCB9,1,0,1,0,0,0,0,0.000656
130,7AB8F6D4,1,7,8,0.202046,203.869048,0.000048,0.003976,0.000656
131,7DA9CE76,1,7,8,0.179508,308.933333,0,0.000235,0.000656
132,70B1F4BB,2,0,2,0,0,0,0,0.001464
133,7F379E6B,0,1,1,1,0,0,0,0
134,810635BD,0,1,1,1,0,0,0,0
135,7D8D2F5D,7,6,13,0.256198,516.844935,0.000148,0.000058,0.005381
136,7F2E913A,0,2,2,1,0,0,0,0
137,7574C09F,1,0,1,0,0,0.000118,0,0.000656
138,5AF4E79C,2,0,2,0,0,0.000002,0,0.011852
139,80FF1532,0,2,2,1,0,0,0,0
140,8045DEAE,7,2,9,0.253012,219.766667,0.000117,0.000009,0.005471
141,727A5052,6,1,7,0.166667,930.047619,0.00004,0,0.004038
142,80A09F0F,0,3,3,0.625,0,0,0.00003,0
143,7FFC0DA7,2,1,3,1,4,0,0,0.001414
144,78FA01ED,41,0,41,0,0,0.008131,0,0.039817
145,76BCB1AC,0,7,7,0.206292,0,0,0.000439,0
146,3D192194,0,1,1,0.15942,0,0,0.000003,0
147,7E450764,0,3,3,0.271028,0,0,0.024683,0
148,7DE67266,3,3,6,0.25,92.333333,0.000009,0.001108,0.002019
149,7FBC9769,11,1,12,1,14,0.000697,0,0.007574
150,04F08131,2,1,3,0.666667,0,0.000001,0.000014,0.001416
151,7CAE7011,1,0,1,0,0,0.000003,0,0.000656
152,792E62A2,0,3,3,0.210375,0,0,0.000083,0
153,7F4A0041,0,6,6,0.248996,0,0,0.024294,0
154,7C5025F7,0,1,1,0.283333,0,0,0,0
155,83387BF1,0,3,3,0.241187,0,0,0.000638,0
156,80FC7DEC,3,1,4,0.666667,0.666667,0,0,0.002224
157,81531105,38,17,55,0.195345,14692.432341,0.007308,0.004851,0.039829
158,81284137,0,1,1,0.5,0,0,0,0
159,7D1F21C4,1,0,1,0,0,0,0,0.000656
160,7F81428F,1,0,1,0,0,0,0,0.000863
161,72DDA69E,1,0,1,0,0,0,0,0.000765
162,7BC88AB3,1,0,1,0,0,0,0,0.000656
163,7BC83FAB,3,0,3,0,0,0.000505,0,0.003674
164,7F82BDA4,4,1,5,1,7826.5,0.000001,0,0.002736
165,79A9E66C,0,1,1,0.207547,0,0,0,0
166,7D65625A,2,0,2,0,0,0,0,0.001476
167,8127CC9C,0,1,1,0.246753,0,0,0.000031,0
168,7FFDE6AE,0,2,2,0.136757,0,0,0.000044,0
169,7C4ABFB3,1,0,1,0,0,0,0,0.000656
170,814AB51D,18,13,31,0.230594,3326.602897,0.004455,0.005336,0.013026
171,783F966A,1,0,1,0,0,0,0,0.000656
172,815D5840,0,2,2,0.371429,0,0,0,0
173,80D868E5,2,0,2,0,0,0,0,0.001468
174,7E774507,0,2,2,0.555556,0,0,0.000933,0
175,80C42415,0,4,4,0.202514,0,0,0.001033,0
176,7E4ECA55,0,1,1,0.254902,0,0,0,0
177,7B4AE526,3,1,4,0.428571,27,0,0.000002,0.001968
178,80803BA6,0,1,1,1,0,0,0,0
179,7E6ED18A,0,1,1,1,0,0,0,0
180,7BA5E59B,0,3,3,0.258741,0,0,0.00005,0
181,7FFD285A,0,3,3,0.210651,0,0,0.000107,0
182,7F49F9B7,3,10,13,0.178832,556.430952,0.000173,0.001465,0.001968
