Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,7FE7C6FB,0,1,1,1,0,0,0,0
1,596BB690,6,6,12,0.239234,1327.561746,0.000421,0.000317,0.002261
2,7DD5B89C,0,1,1,1,0,0,0,0
3,5CAB231D,0,1,1,1,0,0,0,0
4,047FDF15,3,0,3,0,0,0.000004,0,0.00104
5,7CB27227,0,4,4,0.333333,0,0,0.014121,0
6,7D81335C,1,0,1,0,0,0.000001,0,0.000347
7,06C818F9,0,9,9,0.26408,0,0,0.000918,0
8,799D37AB,3,8,11,0.402985,159.5,0.000001,0.014194,0.00104
9,7BC1BCB9,24,1,25,1,11681.040476,0.001209,0.00003,0.009289
10,628A88E4,0,1,1,0.263682,0,0,0.000026,0
11,7C9F67C1,1,0,1,0,0,0,0,0.000347
12,7DA775A5,3,1,4,1,3,0,0,0.00104
13,7D2085CB,0,1,1,1,0,0,0,0
14,7949A997,4,0,4,0,0,0.000003,0,0.001401
15,814BCA95,11,0,11,0,0,0.000003,0,0.003895
16,7F707672,0,1,1,1,0,0,0,0
17,7EB1244A,2,7,9,0.195726,133.337302,0.000001,0.000018,0.000693
18,7DBD8438,0,1,1,1,0,0,0,0
19,7E296183,0,2,2,0.203905,0,0,0.000013,0
20,77DA8BCB,1,0,1,0,0,0,0,0.000347
21,7C46D28A,1,0,1,0,0,0,0,0.000347
22,7EFC9217,0,1,1,1,0,0,0.000004,0
23,794B6F05,2,0,2,0,0,0.000305,0,0.000693
24,77A01D46,9,13,22,0.284351,3657.688268,0.001721,0.001556,0.004027
25,80BA814E,0,2,2,0.272727,0,0,0.003544,0
26,7A5B883A,0,1,1,1,0,0,0,0
27,80E0C9CB,1,0,1,0,0,0,0,0.000347
28,7F3129C8,6,1,7,1,26,0.000067,0.000001,0.002366
29,7DCEB9A7,0,4,4,0.21025,0,0,0.000063,0
30,8102765C,1,0,1,0,0,0.000001,0,0.00036
31,801C46CD,0,1,1,0.202174,0,0,0.000013,0
32,77D941A1,0,1,1,1,0,0,0,0
33,7D2822B7,0,1,1,1,0,0,0,0
34,79ECFD06,0,1,1,1,0,0,0,0
35,7DC36AF5,1,0,1,0,0,0,0,0.000347
36,7ED7A741,0,1,1,1,0,0,0.000041,0
37,7CF2D65B,0,1,1,1,0,0,0,0
38,7D087FEE,0,1,1,1,0,0,0,0
39,5977E34C,1,0,1,0,0,0.000084,0,0.000347
40,752106B7,1,6,7,0.275507,57.280419,0.000067,0.000121,0.000347
41,75D71633,0,4,4,0.169388,0,0,0.000005,0
42,7E8257AE,0,1,1,1,0,0,0,0
43,7704A7C9,0,2,2,0.5,0,0,0.000123,0
44,80161CAB,0,2,2,0.275897,0,0,0.003561,0
45,7EB2581B,1,0,1,0,0,0.000003,0,0.000347
46,0CEDBD15,5,9,14,0.325626,281.124502,0.001084,0.013717,0.001803
47,5D457066,1,2,3,0.269231,1,0.000003,0.000014,0.00036
48,80FA0226,2,3,5,0.236128,647.32684,0.000304,0.000033,0.000912
49,7BABA78F,1,0,1,0,0,0,0,0.000347
50,7D3F72F3,0,1,1,1,0,0,0,0
51,80F7708D,1,2,3,0.4,23.5,0.000001,0.001752,0.000347
52,7F5B5059,1,0,1,0,0,0,0,0.000347
53,7D217A0E,1,0,1,0,0,0.000003,0,0.000347
54,7FF5A541,0,4,4,0.307065,0,0,0.000052,0
55,7D2A642F,0,2,2,0.179245,0,0,0,0
56,7A414636,1,4,5,0.227983,7.033333,0.00002,0.000521,0.000374
57,80F9257F,1,0,1,0,0,0,0,0.000347
58,7E868789,0,1,1,1,0,0,0,0
59,812E78B6,2,0,2,0,0,0.000004,0,0.000766
60,7E683BCE,2,1,3,1,1,0.000008,0,0.000721
61,7D314681,0,5,5,0.282051,0,0,0.000062,0
62,760B8516,0,4,4,0.5,0,0,0,0
63,815A2F7E,0,6,6,0.300654,0,0,0.002848,0
64,5972B4EB,1,7,8,0.27633,29.397801,0.000144,0.014526,0.00036
65,7D5709C4,1,0,1,0,0,0,0,0.000347
66,814564A5,0,2,2,0.75,0,0,0.000015,0
67,814D97BD,0,3,3,0.416667,0,0,0.00105,0
68,70A50BE0,3,7,10,0.289515,248.267746,0.000062,0.000168,0.001054
69,7C15EDCA,0,2,2,0.223083,0,0,0.00016,0
70,7EEC5C7C,0,5,5,0.390244,0,0,0.000071,0
