Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,779BEC85,0,1,1,1,0,0,0.000662,0
1,768EEA29,2,3,5,1,4.5,0.000006,0.00021,0.001032
2,7F4EF5CA,0,2,2,0.5,0,0,0.000022,0
3,7B78758A,0,2,2,0.545455,0,0,0,0
4,7A776769,0,1,1,1,0,0,0.000224,0
5,814BCA95,7,2,9,0.223919,811.458333,0.000034,0.000642,0.003612
6,5B72BA6B,0,1,1,0.4,0,0,0,0
7,7C8962C5,0,2,2,1,0,0,0,0
8,7B5897F8,2,1,3,1,0,0,0,0.001032
9,7CA070CD,0,3,3,0.2849,0,0,0.000127,0
10,751C3F21,2,2,4,0.5,21.666667,0.000059,0.000001,0.001094
11,5844C343,0,4,4,0.35,0,0,0,0
12,81610E9A,0,2,2,0.6,0,0,0.000035,0
13,7BFCBE67,1,0,1,0,0,0,0,0.000516
14,81338562,1,0,1,0,0,0,0,0.000516
15,7F30FB22,0,5,5,0.211663,0,0,0.000651,0
16,78F71219,17,2,19,0.252269,427.632154,0.000395,0.000114,0.009332
17,7DBB91E0,5,1,6,1,11,0,0,0.002735
18,5FD7E2C0,1,1,2,1,1.5,0,0,0.000547
19,75401CBC,2,0,2,0,0,0,0,0.001063
20,7917C1BC,1,7,8,0.714286,4,0.000004,0.000229,0.000516
21,7DCE1B0B,1,1,2,1,1,0,0.000224,0.000516
22,803DFD23,1,1,2,1,1,0,0,0.000516
23,7AD65ADA,1,1,2,0.666667,0,0,0,0.000516
24,80161CAB,0,1,1,0.260116,0,0,0.000049,0
25,72A86A9D,0,3,3,0.352113,0,0,0.000001,0
26,761A534D,1,3,4,1,2,0,0,0.000516
27,0CEDBD15,4,10,14,0.343008,266.157184,0.001088,0.018826,0.002157
28,80F7708D,1,2,3,0.428571,21,0,0.002525,0.000516
29,7B0CEE91,0,1,1,0.416667,0,0,0,0
30,75BC2599,1,1,2,1,2,0,0,0.000547
31,7DCDB1B1,0,2,2,0.458333,0,0,0,0
32,7FF5A541,0,3,3,0.263231,0,0,0.000205,0
33,77E6FF43,0,2,2,0.416667,0,0,0.000031,0
34,7E882A51,0,7,7,0.314607,0,0,0.000722,0
35,766722D1,1,2,3,0.75,3,0,0,0.000516
36,7E868786,0,3,3,0.269006,0,0,0.000781,0
37,815A2F7E,0,4,4,0.321429,0,0,0.004024,0
38,7DBC0C06,0,1,1,1,0,0,0,0
39,5972B4EB,1,6,7,1,4.7,0.000254,0.015813,0.000516
40,756DF2F5,0,1,1,1,0,0,0,0
41,811DEF40,0,6,6,0.213084,0,0,0,0
42,7AC700C0,0,1,1,1,0,0,0,0
43,70A50BE0,3,7,10,0.277895,327.738095,0.00008,0.001643,0.001579
44,798A773D,0,1,1,1,0,0,0.000001,0
45,75DF8EB6,0,1,1,0.666667,0,0,0,0
46,80A34320,2,0,2,0,0,0,0,0.001032
47,8128502B,0,1,1,0.571429,0,0,0.000052,0
48,7D0DB225,0,2,2,1,0,0,0.00754,0
49,5E7DDC0F,0,3,3,0.478261,0,0,0.000811,0
50,76D78A37,1,7,8,0.315789,36,0.000001,0,0.000516
51,804C8110,0,3,3,0.291028,0,0,0.001821,0
52,756C8119,0,2,2,0.192513,0,0,0,0
53,0338A913,0,4,4,0.341772,0,0,0.000508,0
54,7C497331,0,4,4,0.588235,0,0,0.000003,0
55,7C6659CF,0,1,1,1,0,0,0,0
56,80A871BB,0,2,2,1,0,0,0.000022,0
57,80930B4B,0,3,3,0.249764,0,0,0.000004,0
58,7AF7B52F,1,1,2,1,0,0,0,0.000516
59,07D4CFFA,0,2,2,0.196126,0,0,0.000169,0
60,7FF1AC52,0,4,4,0.26603,0,0,0.000112,0
61,7774658F,2,6,8,0.25,41.553846,0.000002,0.000074,0.001094
62,7D2BB376,5,7,12,0.257075,2356.631202,0.001727,0.022429,0.002924
63,80E1A836,1,0,1,0,0,0,0,0.000516
64,7F755313,1,0,1,0,0,0,0,0.000547
65,80D53C3C,0,2,2,0.232143,0,0,0.00003,0
66,7A75C8B9,0,1,1,1,0,0,0.000001,0
67,7F701084,14,7,21,0.506849,357.100662,0.004625,0.020704,0.008568
68,37776C7F,0,3,3,0.714286,0,0,0.000001,0
69,80BFC84F,1,0,1,0,0,0,0,0.000516
70,762EDAE7,1,2,3,0.19428,197,0,0.000002,0.000516
71,793E921A,4,7,11,0.6875,42.533333,0.00076,0.001391,0.002095
72,7E6774CC,1,1,2,1,1,0,0,0.000516
73,80954079,1,0,1,0,0,0,0,0.000516
74,7904E4F3,5,0,5,0,0,0,0,0.002641
75,5CAE8C58,1,0,1,0,0,0,0,0.000516
76,761E6066,0,5,5,0.234122,0,0,0.000015,0
77,775EB2B7,1,1,2,0.238938,27,0,0.000001,0.000516
78,75347272,1,1,2,1,1,0,0,0.000516
79,038620D4,2,3,5,0.8,7,0,0.000001,0.001032
80,8076A2DC,2,2,4,0.75,6,0,0,0.001063
81,7B538286,0,1,1,1,0,0,0.000035,0
82,8093AABD,6,2,8,0.294118,14,0.001492,0.015102,0.003189
83,751013DC,1,7,8,0.191033,23.191941,0.000359,0.002056,0.00067
84,7538A3AD,7,1,8,1,65.924531,0.000012,0.00002,0.005426
85,79D46519,2,0,2,0,0,0.000016,0,0.001093
86,7E2BCCF5,1,1,2,0.292283,0,0.000008,0.000186,0.000516
87,5F568DB2,24,0,24,0,0,0.009274,0,0.018473
88,811EE821,0,13,13,0.532609,0,0,0.020396,0
89,77C38E3B,0,1,1,0.470588,0,0,0.000022,0
90,7E8C76F9,0,1,1,1,0,0,0,0
91,79B2D646,4,0,4,0,0,0.000034,0,0.002217
92,78D7DF58,2,1,3,1,3,0,0.000224,0.001063
93,7AA33B90,0,1,1,1,0,0,0,0
94,7C17937E,0,3,3,0.8,0,0,0,0
95,789F2DEE,0,1,1,1,0,0,0,0
96,7A7A2AF8,1,0,1,0,0,0,0,0.000547
97,80FCFC58,0,1,1,0.323077,0,0,0.000001,0
98,7F2636D2,1,0,1,0,0,0,0,0.000547
99,766E79A1,1,3,4,0.533333,1,0,0,0.000516
100,80C0FB78,7,0,7,0,0,0.000871,0,0.003864
101,7D3931EA,1,2,3,1,2,0,0,0.000516
102,7C967B4F,5,1,6,1,1.5,0.000001,0.000002,0.00308
103,6EAFECF0,0,2,2,0.272,0,0,0.000019,0
104,80CC717A,1,0,1,0,0,0,0,0.000547
105,7FA8E33C,0,1,1,0.5,0,0,0.000002,0
106,7BE80E2A,6,10,16,0.576923,50.586612,0.001075,0.020876,0.003129
107,7F973AE7,0,3,3,0.327273,0,0,0.000118,0
108,83F0EBDD,0,11,11,0.266758,0,0,0.000399,0
109,789D478E,0,3,3,0.44186,0,0,0.000001,0
110,7F469F47,0,1,1,0.195584,0,0,0.000001,0
111,7888EA7E,1,1,2,0.169143,0,0,0,0.000516
112,7C76CAF9,0,7,7,0.441176,0,0,0.000001,0
113,79C5820D,0,2,2,0.205215,0,0,0.000006,0
114,778BBA65,2,0,2,0,0,0,0,0.001094
115,7A9D441E,8,5,13,0.666667,41.45983,0.00415,0.019288,0.004357
116,75F5F965,25,0,25,0,0,0.00462,0,0.013147
117,6D86123B,1,5,6,0.258065,6.283333,0.000011,0.000815,0.000547
118,7D729639,0,1,1,1,0,0,0,0
119,7F050DB9,1,0,1,0,0,0,0,0.000611
120,7CB6DA5B,4,13,17,0.375817,164.728768,0.000349,0.014508,0.002095
121,8098639B,0,1,1,0.666667,0,0,0,0
122,80251153,1,4,5,0.301527,1,0.000032,0.002063,0.000516
123,7AE0C4B3,7,1,8,0.666667,10.833333,0,0,0.003767
124,7EE878AE,0,1,1,0.5,0,0,0.000001,0
125,769812D4,2,1,3,1,2,0,0,0.001032
126,8125B458,0,4,4,0.642857,0,0,0.000003,0
127,1338C27B,1,0,1,0,0,0,0,0.000516
128,7D84A338,1,6,7,0.462963,6.965152,0.0006,0.026699,0.000577
129,78EF83FF,0,4,4,0.25641,0,0,0.000036,0
130,7BDF770A,0,6,6,0.274336,0,0,0.011341,0
131,7C6449BB,1,3,4,1,3,0,0.000001,0.000516
132,79C8DD9E,0,2,2,0.333333,0,0,0,0
133,75274DB7,0,6,6,0.222871,0,0,0.000699,0
134,7E7DF690,5,18,23,0.249612,1787.615804,0.001388,0.022117,0.00258
135,7F8FB847,1,4,5,0.833333,3.666667,0.000025,0.000011,0.000516
136,80A30C52,2,0,2,0,0,0.00004,0,0.001379
137,5CEB7902,0,4,4,0.27972,0,0,0.000875,0
138,7EE98375,4,5,9,0.311966,341.352381,0.000016,0.000113,0.002219
139,80EBDC13,0,1,1,0.1875,0,0,0,0
140,7D380B16,0,7,7,0.219321,0,0,0.000129,0
141,7A942C25,0,2,2,0.545455,0,0,0,0
142,7B626895,0,1,1,1,0,0,0,0
143,7DF32B0D,2,2,4,0.204225,23.333333,0.000005,0.000224,0.001063
144,78432784,0,1,1,0.666667,0,0,0,0
145,8060978F,1,1,2,0.444444,0.152778,0.000279,0.008694,0.000646
146,7F0F46DF,0,3,3,0.625,0,0,0.023671,0
