Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,7E547BF1,0,1,1,1,0,0,0,0
1,779BEC85,7,1,8,0.666667,13,0.000088,0.000041,0.013474
2,7E976B01,1,0,1,0,0,0,0,0.005418
3,8032FF84,12,6,18,0.8,148,0.000417,0,0.024991
4,761057C1,8,0,8,0,0,0.006543,0,0.0299
5,82E31784,0,4,4,0.548387,0,0,0.007186,0
6,79E05BE2,0,1,1,1,0,0,0,0
7,7E289671,1,1,2,1,1,0,0,0.001829
8,80B4DCF3,0,3,3,0.666667,0,0,0.006356,0
9,7F04E10C,0,2,2,0.5,0,0,0,0
10,7DA3FBBC,2,2,4,1,4,0,0,0.003658
11,7576411D,0,1,1,0.271318,0,0,0,0
12,7DBF5801,7,4,11,0.666667,107.333333,0.013488,0.017818,0.023293
13,7D26D61C,1,0,1,0,0,0,0,0.001829
14,7BE40DF2,5,3,8,0.394737,50.861905,0.00132,0.001812,0.009816
15,7E619557,0,1,1,1,0,0,0,0
16,708270AD,0,2,2,0.555556,0,0,0.000695,0
17,803DFD22,0,2,2,0.75,0,0,0,0
18,7D527761,0,2,2,1,0,0,0,0
19,7E0A8947,2,0,2,0,0,0,0,0.007225
20,7AFA5F69,1,0,1,0,0,0,0,0.001829
21,7C261354,1,0,1,0,0,0,0,0.001829
22,80EEDBA0,0,1,1,0.545455,0,0,0,0
23,783E5F87,0,1,1,1,0,0,0,0
24,7D9B1A68,1,1,2,1,0,0.000363,0.005333,0.001829
25,80AD8E7E,0,1,1,0.242553,0,0,0,0
26,7F7BA4F2,4,1,5,0.666667,6,0.001597,0.000192,0.008656
27,76255641,1,1,2,1,0,0,0,0.001829
28,80FA0E8E,0,1,1,0.666667,0,0,0,0
29,82EEF044,1,0,1,0,0,0.003426,0,0.002499
30,5E7AB4F3,0,4,4,0.615385,0,0,0,0
31,7679DDB3,1,0,1,0,0,0.000012,0,0.002499
32,59BB0BD8,0,4,4,0.314815,0,0,0,0
33,786EB401,3,2,5,0.75,10,0.000659,0.000275,0.006157
34,7D8BDE93,0,1,1,1,0,0,0.000455,0
35,7A9A0A12,1,4,5,0.75,6,0,0,0.001829
36,6EF34791,1,0,1,0,0,0,0,0.001829
37,760F6C9D,1,5,6,0.440678,22.333333,0.00001,0.002306,0.001829
38,66D7DDFC,3,0,3,0,0,0,0,0.014248
39,80A39F33,1,0,1,0,0,0,0,0.001829
40,7E35E603,1,0,1,0,0,0,0,0.001829
41,79AC7D91,1,6,7,0.40678,4.033333,0.000115,0.001628,0.002499
42,7CF77F30,0,1,1,0.419355,0,0,0,0
43,7DD9BB5A,2,1,3,1,5,0,0,0.005666
44,7D44D69D,1,0,1,0,0,0,0,0.001829
45,7E60417B,0,1,1,1,0,0,0,0
46,8094321B,1,1,2,1,1,0,0,0.001829
47,7C94ABC2,0,1,1,1,0,0,0,0
48,7B015715,1,0,1,0,0,0.000002,0,0.011823
49,7D120B14,0,1,1,1,0,0,0,0
50,811CC61E,1,0,1,0,0,0,0,0.001829
51,793E0655,2,0,2,0,0,0,0,0.003658
52,7728B6CA,0,1,1,0.454545,0,0,0,0
53,7C8F040A,1,4,5,0.36019,1.833333,0.000511,0.005144,0.001829
54,7D1C2934,1,0,1,0,0,0,0,0.001829
55,7B17B52C,2,8,10,0.43956,117.233333,0.000528,0.016755,0.003658
56,7FE34F69,0,3,3,0.615385,0,0,0.000579,0
57,7E8A8FA9,1,2,3,0.368421,20,0,0,0.001829
58,5926EABD,1,0,1,0,0,0,0,0.001829
59,80A0313A,0,2,2,1,0,0,0,0
60,8090444A,0,4,4,0.383562,0,0,0,0
61,7D9F3F1A,2,0,2,0,0,0,0,0.005666
62,7951C55C,3,1,4,1,3,0,0,0.005488
63,73AB7834,0,1,1,1,0,0,0,0
64,80D2FFB1,1,0,1,0,0,0,0,0.001829
65,8323EBCD,1,1,2,1,1,0,0,0.001829
66,76A63C17,2,1,3,1,0,0.000024,0.000175,0.003658
67,79C6EBF1,0,1,1,1,0,0,0,0
68,7E667B2C,1,1,2,1,1,0,0,0.001829
69,7ACC9411,6,0,6,0,0,0,0,0.014836
70,78188CAA,2,5,7,0.727273,345.805159,0.002922,0.001495,0.046798
71,7D996511,0,4,4,0.359223,0,0,0,0
72,7FE34D00,1,1,2,1,1,0,0,0.001829
73,8068C18B,0,1,1,1,0,0,0,0
74,656D2080,0,1,1,1,0,0,0,0
75,817157A7,2,0,2,0,0,0,0,0.004328
76,7F9BB85A,0,2,2,0.666667,0,0,0,0
77,7B826C0E,7,0,7,0,0,0.000201,0,0.035236
78,7D691977,17,0,17,0,0,0.067859,0,0.147615
79,7D08777A,1,0,1,0,0,0,0,0.001829
80,7FB78AEC,12,1,13,1,17,0,0,0.025967
81,83180596,3,0,3,0,0,0,0,0.006157
82,85B2EEB1,0,1,1,0.666667,0,0,0.000321,0
83,7FC2370F,0,1,1,1,0,0,0,0
84,76ED5C28,0,6,6,0.413534,0,0,0.007935,0
85,7D11AE4B,0,2,2,1,0,0,0,0
86,59F2A7EF,1,0,1,0,0,0,0,0.001829
87,7E150C12,0,1,1,1,0,0,0,0
88,7CD3BD1D,1,1,2,1,0,0,0,0.001829
89,80B50F68,1,2,3,0.75,3,0,0,0.001829
90,7EC79B59,0,1,1,1,0,0,0,0
91,7E01F986,5,1,6,1,6,0,0,0.011154
92,8117633F,0,1,1,1,0,0,0,0
93,7F087099,2,0,2,0,0,0,0,0.007532
94,7DC3A972,0,2,2,0.666667,0,0,0.000105,0
95,7EB74064,1,8,9,0.492063,31,0,0.093048,0.001829
96,80EE868E,0,3,3,0.364865,0,0,0.008217,0
97,80A00DE2,0,5,5,0.321951,0,0,0,0
98,7B49E636,1,2,3,0.75,12,0.000001,0.00013,0.005297
99,811040E7,1,1,2,0.304348,6,0,0,0.001829
100,784F838C,0,1,1,0.666667,0,0,0,0
101,80B793EC,1,0,1,0,0,0,0,0.001829
102,7E7721F1,0,1,1,0.6,0,0,0,0
103,8136EF76,0,1,1,0.6,0,0,0,0
104,7BE2833A,1,0,1,0,0,0,0,0.001829
105,7EB3FB01,2,1,3,1,2,0,0,0.003658
106,7A8C7233,0,2,2,0.75,0,0,0,0
107,7C0BEBC9,3,3,6,1,39.5,0.001763,0.000208,0.01275
108,7AB53557,1,3,4,0.404255,26.5,0.001274,0.000472,0.008885
109,7DF00C98,0,1,1,1,0,0,0,0
110,808260E0,0,2,2,0.275,0,0,0,0
111,8061F9BC,21,0,21,0,0,0,0,0.091464
112,7FDC7E12,0,1,1,0.666667,0,0,0,0
113,77B93345,2,1,3,1,4.166667,0.004183,0.000688,0.053854
114,81092D4F,1,3,4,0.248945,1,0,0,0.001829
115,7E8DCC61,9,0,9,0,0,0,0,0.024737
116,80FEFA9D,0,2,2,0.545455,0,0,0,0
117,77F750D9,1,0,1,0,0,0,0,0.002861
118,7E3BCE72,1,2,3,0.75,3,0,0,0.001829
119,7CA4DBB4,2,3,5,0.5625,16.666667,0.000837,0.001613,0.007916
120,7E34D896,0,1,1,0.6,0,0,0,0
121,7A9B7DBC,3,0,3,0,0,0.012929,0,0.007068
122,80CE70FD,6,0,6,0,0,0.000002,0,0.011645
123,7DA5E7EA,1,0,1,0,0,0,0,0.001829
124,7D05DA2F,0,10,10,0.335938,0,0,0,0
125,80E07745,1,2,3,0.45,0,0,0,0.001829
126,789F1D33,1,0,1,0,0,0,0,0.001829
127,8130432B,0,1,1,0.666667,0,0,0.000006,0
128,7DBE1B18,0,1,1,1,0,0,0,0
129,80C60C17,0,1,1,1,0,0,0,0
130,7FE00080,1,0,1,0,0,0,0,0.002499
131,7FAF6F85,0,2,2,0.75,0,0,0,0
132,77D7AF5C,0,6,6,0.359765,0,0,0.015869,0
133,7FF8F5FE,0,2,2,1,0,0,0.000012,0
134,7F8B4A02,0,1,1,0.5,0,0,0,0
135,80DD970E,1,0,1,0,0,0,0,0.002499
136,77F980DC,1,0,1,0,0,0,0,0.001829
137,7B3F5C88,0,4,4,0.5,0,0,0,0
138,7F0252E4,2,0,2,0,0,0,0,0.004997
139,8000D0C9,0,2,2,0.421053,0,0,0,0
140,76830907,0,4,4,0.483871,0,0,0.005616,0
141,804489FD,1,4,5,0.833333,2,0,0,0.001829
142,7F15E1AA,1,1,2,1,1,0,0.005333,0.001829
143,7DC79D59,0,1,1,1,0,0,0,0
144,76A91BBD,2,0,2,0,0,0,0,0.007904
145,7E7F9D0E,2,0,2,0,0,0,0,0.004328
146,781B1247,1,0,1,0,0,0,0,0.001829
147,7F37364E,0,2,2,1,0,0,0,0
148,75C15640,3,0,3,0,0,0,0,0.005488
149,4B7F5D88,0,11,11,0.309843,0,0,0.006959,0
150,7A049602,3,6,9,0.318937,36.546039,0.002543,0.003835,0.007617
151,7EA4CB71,2,0,2,0,0,0,0,0.003658
152,8097A649,4,0,4,0,0,0,0,0.008228
153,750ECABA,0,8,8,0.509434,0,0,0.001798,0
154,813FD745,1,0,1,0,0,0,0,0.002499
155,80ADE6C5,8,1,9,1,8,0,0,0.017981
156,611E29EE,1,0,1,0,0,0,0,0.001829
157,77B75CA6,0,5,5,0.857143,0,0,0,0
158,807427DC,0,8,8,0.785714,0,0,0,0
159,7F3575E2,1,0,1,0,0,0,0,0.001829
160,7995F8B3,2,4,6,0.325301,4.5,0.009884,0.028119,0.004328
161,8073CC18,2,0,2,0,0,0,0,0.006457
162,7B8FBE0D,1,0,1,0,0,0,0,0.004928
163,7E0ABDC8,0,3,3,0.311321,0,0,0.000004,0
164,7D40B50B,1,0,1,0,0,0,0,0.001829
165,7EAD6EB3,2,1,3,1,0,0.006009,0.000839,0.060054
166,7E91EAAE,0,3,3,1,0,0,0.000012,0
167,7823381E,1,0,1,0,0,0,0,0.001829
168,811CEB56,0,1,1,1,0,0,0,0
169,7F13954F,0,1,1,1,0,0,0,0
170,7D39A160,3,0,3,0,0,0.000128,0,0.006157
171,77F51255,2,1,3,1,2,0,0,0.003658
172,7D7D5BEB,0,1,1,0.666667,0,0,0,0
173,7E09CAF7,5,9,14,0.608696,217.862147,0.006197,0.014285,0.057086
174,7F0E05D8,0,3,3,0.636364,0,0,0.001757,0
175,7E589725,1,0,1,0,0,0.002207,0,0.002982
176,7EDAAA86,0,1,1,1,0,0,0,0
177,7D18F727,0,2,2,1,0,0,0,0
178,7DB2B25B,1,0,1,0,0,0,0,0.001829
179,5874E00C,6,0,6,0,0,0.004591,0,0.07725
180,802E13BB,4,3,7,0.714286,15,0,0,0.007986
181,7B7EC71C,0,1,1,0.666667,0,0,0,0
182,80C39775,1,2,3,0.75,3,0,0,0.001829
183,0B005A6E,0,3,3,0.478261,0,0,0,0
184,77C8EA96,1,0,1,0,0,0,0,0.001829
185,7DC95861,0,1,1,1,0,0,0,0
186,7E2B9E5B,1,1,2,1,1,0,0,0.001829
187,7FA32733,1,2,3,1,1,0,0,0.001829
188,7B51E0EE,1,0,1,0,0,0.000014,0,0.004225
189,7C84026D,0,1,1,1,0,0,0,0
190,78FFC57C,4,2,6,0.583333,31.083333,0.000553,0.001628,0.009325
191,7699C6B1,2,2,4,0.666667,9,0.005586,0.000348,0.004328
192,7FE8699B,1,0,1,0,0,0,0,0.001829
193,7A6C8C4E,0,1,1,1,0,0,0,0
