Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,75D7C029,0,5,5,1,0,0,0.000144,0
1,80CDA5B4,1,0,1,0,0,0,0,0.006286
2,7E6BD1C8,0,1,1,1,0,0,0.00019,0
3,78E93AC4,0,3,3,0.8,0,0,0.00014,0
4,7C7C50E6,0,3,3,0.6,0,0,0.000136,0
5,7ECE76F2,0,1,1,0.6,0,0,0.007839,0
6,791D3F75,2,1,3,1,2,0.000014,0,0.012573
7,7E4F0BCC,0,1,1,1,0,0,0.047704,0
8,7B3E9851,1,0,1,0,0,0,0,0.006286
9,783187B2,0,2,2,1,0,0,0,0
10,7DC1284B,0,1,1,1,0,0,0,0
11,7FAD3992,3,0,3,0,0,0.000778,0,0.029422
12,77FF377C,0,2,2,1,0,0,0.000019,0
13,75DC659B,1,1,2,0.444444,4,0,0,0.006286
14,7CBFE3A8,1,0,1,0,0,0,0,0.006286
15,818543D5,1,0,1,0,0,0,0,0.006286
16,7E687058,0,1,1,1,0,0,0,0
17,7EF225FE,0,2,2,0.75,0,0,0.000005,0
18,80C1D0AD,0,2,2,0.75,0,0,0.091094,0
19,779865A2,1,3,4,0.8,3,0.009823,0.01249,0.006286
20,7D0DCE29,9,1,10,1,1,0.000032,0.00003,0.08518
21,7863ABE4,4,0,4,0,0,0.00082,0,0.025146
22,76A25FEA,3,0,3,0,0,0,0,0.024141
23,8064EACE,1,2,3,1,1,0,0.000002,0.006286
24,7F969FB7,0,1,1,1,0,0,0,0
25,7703F641,0,1,1,0.6,0,0,0.007839,0
26,7ECD1AA6,0,1,1,1,0,0,0,0
27,81207731,2,4,6,0.636364,12,0.014409,0.00669,0.012573
28,80FA4652,0,1,1,1,0,0,0.000968,0
29,79DFB5F0,2,1,3,0.666667,4,0,0.002418,0.012573
30,79E19BD9,0,2,2,0.6,0,0,0,0
31,80229734,0,1,1,1,0,0,0,0
32,75A4B71B,0,3,3,0.571429,0,0,0.000014,0
33,7869D471,8,2,10,1,23,0,0,0.078003
34,7BB269DB,0,1,1,0.5,0,0,0.000001,0
35,794EA69D,0,1,1,1,0,0,0.000017,0
36,7C095333,0,1,1,1,0,0,0,0
37,75F1F2C7,2,0,2,0,0,0.001271,0,0.035439
38,7C089058,0,2,2,0.75,0,0,0.000023,0
39,797E25D4,0,2,2,1,0,0,0,0
40,777C884F,0,1,1,1,0,0,0,0
41,767E1F00,0,1,1,1,0,0,0,0
42,7BB6EEB7,4,0,4,0,0,0.00001,0,0.030427
43,80FA3E75,2,1,3,1,5,0.000247,0.047704,0.030612
44,7EF529F7,1,0,1,0,0,0,0,0.006286
45,7A8F6DD5,4,0,4,0,0,0.000003,0,0.025146
46,7FC4C0C4,2,1,3,0.6,9,0,0,0.017854
47,799F491A,0,1,1,0.666667,0,0,0,0
48,0E9D5713,0,1,1,0.571429,0,0,0,0
49,7E42775D,0,2,2,0.75,0,0,0.000137,0
50,7BFBB179,0,1,1,1,0,0,0.08476,0
51,80E3ED33,0,1,1,1,0,0,0.000014,0
52,7842C6AB,0,1,1,0.666667,0,0,0,0
53,77CFFBEA,3,1,4,1,2,0.000001,0,0.018859
54,75CD0590,0,2,2,0.411765,0,0,0,0
55,80D5FEE3,0,1,1,1,0,0,0,0
56,7A305B66,0,3,3,1,0,0,0,0
57,381EEB60,5,0,5,0,0,0,0,0.041995
58,7F157EE1,1,0,1,0,0,0,0,0.011568
59,80AAB33B,1,1,2,1,0.5,0.000058,0.00061,0.006286
60,7BBBA172,1,0,1,0,0,0.000154,0,0.006286
61,6DDF67D5,0,1,1,1,0,0,0,0
62,7D5C56B2,0,1,1,1,0,0,0.002008,0
63,79F6DD04,0,2,2,0.555556,0,0,0,0
64,7B7BBC41,0,2,2,0.75,0,0,0,0
65,8018CB33,1,0,1,0,0,0,0,0.006286
66,7A8C3B36,0,6,6,0.47619,0,0,0.022265,0
67,76CB032E,0,1,1,0.666667,0,0,0.002418,0
68,75CBD394,0,1,1,0.666667,0,0,0,0
69,7667F538,1,1,2,1,1,0,0,0.006286
70,807C1C5F,0,5,5,0.419355,0,0,0.000001,0
71,7CBCA551,0,1,1,1,0,0,0,0
72,7BD678E2,4,0,4,0,0,0,0,0.061225
73,7E6A0E33,1,0,1,0,0,0,0,0.006286
74,7FEF87E9,1,0,1,0,0,0,0,0.011568
75,5BA1287D,0,1,1,1,0,0,0,0
76,756379A8,1,0,1,0,0,0,0,0.006286
77,7C86BB13,1,0,1,0,0,0,0,0.006286
78,7511C004,3,1,4,0.6,10,0,0,0.029422
79,7C4A40C6,0,2,2,0.666667,0,0,0.000122,0
80,7A573FFE,0,1,1,1,0,0,0.047704,0
81,7D1867F0,1,0,1,0,0,0,0,0.006286
82,7A94F391,1,1,2,1,0,0.004882,0.047704,0.006286
83,7855D597,2,0,2,0,0,0,0,0.017854
84,8097C64D,0,1,1,1,0,0,0,0
85,76E7BA42,0,1,1,0.666667,0,0,0,0
86,5E798409,5,0,5,0,0,0.000017,0,0.036714
87,7986E10A,0,2,2,1,0,0,0.000085,0
88,7B1EE889,1,0,1,0,0,0,0,0.006286
89,79B79D87,1,0,1,0,0,0,0,0.006286
90,786A6C47,0,2,2,0.75,0,0,0.000589,0
91,79ED5322,4,0,4,0,0,0.000503,0,0.025146
92,7D01A9B2,0,2,2,0.625,0,0,0,0
93,79679C05,0,1,1,1,0,0,0.08476,0
94,76554468,8,1,9,1,10,0.000914,0,0.087675
95,7F510A59,1,1,2,1,1.5,0,0,0.011568
96,7B923FE5,1,0,1,0,0,0.008585,0,0.006286
97,75B09827,0,1,1,1,0,0,0,0
98,75B315DE,0,2,2,1,0,0,0,0
99,7B6CD65F,0,1,1,1,0,0,0,0
100,7CB797CE,2,0,2,0,0,0.00001,0,0.017854
101,8139F50D,0,2,2,0.75,0,0,0.006398,0
102,760D3D78,0,1,1,1,0,0,0,0
103,8168398A,1,0,1,0,0,0,0,0.006286
104,81CAD12D,0,2,2,0.293103,0,0,0.000968,0
105,7D1F87D1,0,7,7,0.888889,0,0,0.018611,0
106,80EFE0BC,1,4,5,0.571429,3,0,0.000012,0.006286
107,759606E5,0,1,1,0.5,0,0,0.000001,0
108,76640244,0,1,1,1,0,0,0.047704,0
109,7ADE322B,0,1,1,1,0,0,0,0
110,8108E51D,1,0,1,0,0,0,0,0.006286
111,7DAF58C1,0,2,2,0.666667,0,0,0.002761,0
112,806C982A,1,1,2,1,1,0,0,0.006286
113,80C1E84B,2,0,2,0,0,0.01573,0,0.046457
114,7A539D2C,3,2,5,0.75,18,0.00001,0.000093,0.045266
115,7CC3B576,0,1,1,1,0,0,0.08476,0
116,26150FB2,0,1,1,1,0,0,0,0
117,7CEFBDC2,1,0,1,0,0,0,0,0.006286
118,70FB58C5,1,1,2,1,1,0.000012,0.000001,0.006286
119,7A85A3B4,0,2,2,1,0,0,0,0
120,03D39E77,0,1,1,1,0,0,0,0
121,78F2BE2F,1,0,1,0,0,0.000002,0,0.006286
122,759EF9D0,1,0,1,0,0,0,0,0.011568
123,7D30BB0D,1,0,1,0,0,0,0,0.006286
124,7DAC42F8,2,0,2,0,0,0.011647,0,0.023136
125,600C6FA8,4,0,4,0,0,0,0,0.025146
126,7AD43373,1,0,1,0,0,0,0,0.006286
127,76417038,0,2,2,1,0,0,0.01477,0
128,770E6DF6,0,1,1,0.461538,0,0,0.000099,0
129,7F00D0B0,9,0,9,0,0,0.006086,0,0.119064
130,80B6FFB6,1,2,3,1,8,0,0.002029,0.019045
131,751967EE,0,1,1,0.5,0,0,0,0
132,7CEB6F11,0,4,4,1,0,0,0.000217,0
133,7FE2B239,1,0,1,0,0,0.00021,0,0.006286
134,803D822B,15,0,15,0,0,0.020027,0,0.341598
135,790C12A3,0,1,1,1,0,0,0,0
136,79B37621,1,1,2,1,1,0,0.000002,0.006286
137,775D228E,0,2,2,1,0,0,0.000004,0
138,7ED5824E,1,0,1,0,0,0,0,0.006286
139,79AAFCF5,12,0,12,0,0,0.031988,0,0.436422
140,7BC708E3,1,0,1,0,0,0,0,0.011568
141,7BED8C10,0,2,2,1,0,0,0.132464,0
142,5AE0E4A9,3,0,3,0,0,0,0,0.018859
143,7C745283,1,0,1,0,0,0,0,0.006286
144,7EC20BF2,1,0,1,0,0,0,0,0.006286
145,7B94CB38,0,1,1,1,0,0,0,0
146,5E8246AB,1,0,1,0,0,0,0,0.006286
147,78631135,0,1,1,1,0,0,0.000002,0
148,7E96A866,0,1,1,1,0,0,0,0
149,7A417820,1,0,1,0,0,0,0,0.006286
150,63B84A19,0,2,2,0.555556,0,0,0.000001,0
151,787F9DB6,5,1,6,1,9,0.000111,0,0.103013
152,7A52F222,2,2,4,1,3,0,0.000004,0.012573
153,77CAC746,0,1,1,1,0,0,0.000011,0
154,75AA5F7F,0,1,1,1,0,0,0,0
155,7F4146E0,0,1,1,1,0,0,0,0
156,837822B7,1,3,4,1,3,0,0.000998,0.006286
157,7A36DCCF,0,1,1,1,0,0,0.001331,0
158,788AB29E,0,1,1,1,0,0,0.000018,0
159,7B7C180C,2,0,2,0,0,0,0,0.012573
160,7A14F026,0,3,3,0.5,0,0,0.000004,0
161,7D3C6025,2,0,2,0,0,0,0,0.037244
162,7C5F5AB9,0,1,1,1,0,0,0.000002,0
163,78DA1A60,2,0,2,0,0,0,0,0.012573
164,79B36A21,2,0,2,0,0,0.000247,0,0.012573
165,77E57AC1,0,1,1,1,0,0,0,0
166,7BA809AF,2,6,8,1,12.833333,0.017053,0.017629,0.069778
167,7BBBEE0B,1,0,1,0,0,0,0,0.006286
168,789030BF,1,0,1,0,0,0,0,0.006286
169,7A2439B8,1,0,1,0,0,0,0,0.006286
170,79F8471E,0,1,1,0.666667,0,0,0.000023,0
171,7EA4FA77,0,1,1,0.6,0,0,0,0
172,811B2F65,1,0,1,0,0,0,0,0.006286
173,791C330D,0,3,3,0.8,0,0,0,0
174,761A29B7,0,5,5,0.555556,0,0,0.000024,0
175,7AF167DD,0,2,2,1,0,0,0.000014,0
176,781317BA,0,1,1,0.411765,0,0,0,0
177,7588FD73,0,2,2,1,0,0,0,0
178,7886251B,0,2,2,0.526316,0,0,0,0
179,8435EF7C,0,2,2,1,0,0,0.048189,0
180,784ABC4A,0,1,1,0.5,0,0,0,0
181,807B616C,0,2,2,0.545455,0,0,0.000168,0
182,75D45B2E,0,1,1,0.5,0,0,0,0
183,7CFE1E3C,1,0,1,0,0,0,0,0.006286
184,80223832,1,0,1,0,0,0,0,0.006286
185,7E9B4798,1,0,1,0,0,0,0,0.006286
186,7C10F7EA,0,1,1,1,0,0,0,0
187,7EE0C9B0,0,1,1,1,0,0,0.000011,0
188,8034BE04,23,0,23,0,0,0.000138,0,0.222028
189,7AA5BE88,9,0,9,0,0,0.000011,0,0.12215
190,7F3B4097,0,1,1,1,0,0,0.00005,0
191,7E98D1D2,4,0,4,0,0,0.025399,0,0.025146
192,7EB23F47,1,0,1,0,0,0,0,0.006286
193,7DEC282B,0,1,1,1,0,0,0,0
194,7AD14559,2,0,2,0,0,0,0,0.017854
195,76C9EEDA,1,0,1,0,0,0,0,0.006286
196,7E3719FA,3,0,3,0,0,0,0,0.018859
197,762938B5,0,3,3,0.625,0,0,0,0
198,78E15D8C,1,0,1,0,0,0.013417,0,0.006286
199,7C1A43CC,0,1,1,1,0,0,0,0
200,77E07D1D,0,4,4,0.75,0,0,0,0
201,7BD64644,0,1,1,1,0,0,0,0
202,106F15D3,1,0,1,0,0,0,0,0.006286
203,7BCBE2F0,1,0,1,0,0,0.000089,0,0.006286
204,76B6B8A8,2,0,2,0,0,0.001786,0,0.051574
205,795BD6C4,1,1,2,0.416667,5,0,0,0.006286
206,80367FCF,3,0,3,0,0,0,0,0.036899
207,75E7F6FF,0,1,1,0.6,0,0,0,0
208,77C687DB,1,0,1,0,0,0,0,0.006286
209,83DBD7F2,1,0,1,0,0,0,0,0.006286
210,754BA754,0,1,1,1,0,0,0,0
211,7F95BB86,0,2,2,1,0,0,0.000616,0
