Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,811117CD,0,3,3,0.292308,0,0,0.000235,0
1,78FE4691,1,0,1,0,0,0,0,0.002254
2,7B4243A7,4,1,5,0.666667,32.918543,0.000179,0.000002,0.015674
3,757F1484,2,2,4,0.392857,10.666667,0.000017,0.000144,0.003487
4,7F49B824,0,2,2,1,0,0,0,0
5,58CEECB4,1,1,2,0.5,3,0,0.000034,0.001743
6,7D9F29BB,0,3,3,0.356771,0,0,0.009916,0
7,78B8B401,4,2,6,1,7.5,0.000001,0.000001,0.008505
8,783541E9,2,0,2,0,0,0.006096,0,0.010345
9,7D98CBF4,0,3,3,0.473684,0,0,0.000008,0
10,5A106EF4,1,0,1,0,0,0,0,0.008713
11,7DE865CB,0,1,1,1,0,0,0,0
12,7DF96A33,0,1,1,0.375,0,0,0.003586,0
13,804FF743,0,1,1,0.5,0,0,0.000006,0
14,7853524C,0,1,1,0.6,0,0,0,0
15,7E52965F,1,1,2,1,1,0,0.028873,0.001743
16,7F915E93,1,4,5,0.364611,45.816667,0.00018,0.062197,0.001743
17,7FD782CD,1,0,1,0,0,0,0,0.001743
18,80058665,0,1,1,1,0,0,0,0
19,7FC45D9C,1,1,2,1,1,0,0,0.001743
20,598585A6,0,2,2,1,0,0,0,0
21,81BD5391,3,0,3,0,0,0,0,0.00523
22,7B82E126,1,0,1,0,0,0,0,0.001743
23,7DD2F654,0,2,2,0.5,0,0,0.000803,0
24,79F28CE5,14,0,14,0,0,0.000017,0,0.030098
25,5BFDBF20,1,3,4,1,3,0,0,0.001743
26,78B65C6E,1,0,1,0,0,0,0,0.001743
27,71268146,0,1,1,0.4,0,0,0,0
28,80948E26,0,2,2,0.555556,0,0,0.010052,0
29,7EE54637,0,1,1,1,0,0,0,0
30,77E3971B,1,2,3,0.75,2,0.000013,0.000001,0.001743
31,800DE0FE,2,1,3,1,76,0.000167,0,0.011154
32,7D83D9C1,0,1,1,1,0,0,0,0
33,79D8215C,1,0,1,0,0,0,0,0.001743
34,7D5511E9,1,1,2,1,0,0,0,0.001743
35,8070CD06,0,3,3,0.533333,0,0,0.00054,0
36,77B3C931,1,0,1,0,0,0.000001,0,0.001743
37,7D59FF47,2,4,6,0.358839,2.433333,0.005855,0.050017,0.003487
38,7DB64D37,3,0,3,0,0,0,0,0.005741
39,80592232,3,0,3,0,0,0.00004,0,0.007347
40,7E749C86,0,3,3,0.293103,0,0,0.04936,0
41,785D40AE,1,0,1,0,0,0,0,0.003423
42,791DFE27,3,1,4,1,4,0,0.000006,0.005741
43,7E23245F,2,0,2,0,0,0,0,0.003487
44,7CC8BA69,2,0,2,0,0,0.000055,0,0.003997
45,7C49B557,0,1,1,1,0,0,0,0
46,796A0E32,1,1,2,0.666667,0,0.000011,0.0002,0.001743
47,7D84C740,7,0,7,0,0,0,0,0.012714
48,7F309F94,0,1,1,0.571429,0,0,0,0
49,7F0A84A0,0,7,7,0.366667,0,0,0.039875,0
50,8000E447,3,3,6,1,10.5,0,0,0.005741
51,58978E85,1,0,1,0,0,0.001891,0,0.002254
52,80460529,1,0,1,0,0,0,0,0.001743
53,751F2250,1,0,1,0,0,0,0,0.001743
54,7DBD947D,1,0,1,0,0,0,0,0.003423
55,7C7B5387,0,2,2,0.75,0,0,0,0
56,7CBCE1D4,0,1,1,1,0,0,0,0
57,77E5197B,1,0,1,0,0,0,0,0.001743
58,7FDC0095,1,0,1,0,0,0,0,0.001743
59,7D66F79E,2,0,2,0,0,0,0,0.008608
60,7E07E4D6,0,1,1,1,0,0,0,0
61,7E9F41B6,1,3,4,0.46875,9,0.000076,0.002024,0.001743
62,7FA1B231,1,3,4,0.262009,59,0.000039,0.029352,0.001743
63,8112B1A2,0,1,1,0.666667,0,0,0,0
64,7CEBD417,7,1,8,1,6,0.000051,0.000229,0.014757
65,762092A0,1,1,2,1,1,0,0,0.001743
66,26180D27,1,0,1,0,0,0,0,0.002254
67,7701CFD9,2,0,2,0,0,0.000019,0,0.003487
68,5E5D160F,0,1,1,0.666667,0,0,0,0
69,7E8C0F60,1,0,1,0,0,0.000792,0,0.001743
70,7A16C871,0,3,3,0.8,0,0,0,0
71,07BA8554,2,0,2,0,0,0.000041,0,0.01364
72,764AC6E0,0,4,4,0.75,0,0,0,0
73,7E41E8A8,0,2,2,0.75,0,0,0,0
74,79102585,1,1,2,1,1,0,0,0.001743
75,776BCB64,6,2,8,1,24.166667,0.011919,0.028964,0.015426
76,5B8395AF,0,7,7,0.340136,0,0,0.002487,0
77,752CF4CA,2,0,2,0,0,0,0,0.003997
78,62823182,1,0,1,0,0,0,0,0.005065
79,80479789,0,2,2,1,0,0,0,0
80,7E134239,0,7,7,0.331897,0,0,0.001179,0
81,7E1F4D97,1,0,1,0,0,0,0,0.002254
82,8137CE89,0,4,4,0.588235,0,0,0,0
83,7F0707CA,0,3,3,1,0,0,0,0
84,7D03B927,0,1,1,0.6,0,0,0,0
85,7EA94911,2,0,2,0,0,0,0,0.003487
86,7F0B6F30,0,1,1,0.4,0,0,0,0
87,7F8144FA,1,1,2,1,1,0,0.028873,0.001743
88,7E72BD1B,0,1,1,1,0,0,0,0
89,7D8CF092,1,0,1,0,0,0,0,0.001743
90,5A835D1F,2,0,2,0,0,0,0,0.003487
91,7D3AC37F,0,1,1,0.391304,0,0,0.00016,0
92,7FB43CAA,0,1,1,1,0,0,0,0
93,77006A80,41,4,45,0.56,755.325547,0.084317,0.081852,0.154696
94,5BB155DF,1,0,1,0,0,0,0,0.002254
95,78501851,0,1,1,1,0,0,0,0
96,81754B1D,1,0,1,0,0,0,0,0.001743
97,7C16ADD1,0,1,1,1,0,0,0,0
98,8072149D,0,1,1,0.5,0,0,0.00001,0
99,690BA51B,1,0,1,0,0,0.000006,0,0.00386
100,7E11A57C,1,3,4,0.571429,5,0,0,0.001743
101,7FD6C49E,1,4,5,1,4,0,0.000512,0.001743
102,805757A7,0,1,1,1,0,0,0,0
103,7F12D7DC,1,0,1,0,0,0,0,0.001743
104,7B41EFE9,1,1,2,1,1,0,0,0.001743
105,7D98845C,0,1,1,1,0,0,0,0
106,7E0E3784,0,3,3,1,0,0,0,0
107,7C3E6963,0,2,2,1,0,0,0,0
108,7807E815,0,1,1,0.666667,0,0,0,0
109,805CAB51,1,0,1,0,0,0,0,0.001743
110,8092F8CF,0,1,1,0.666667,0,0,0.000055,0
111,79B34C93,1,0,1,0,0,0,0,0.002254
112,7E6AFBD8,5,11,16,0.47619,155,0.000001,0.000022,0.009738
113,80A8CE3F,0,2,2,0.361702,0,0,0.00072,0
114,81665D67,0,3,3,1,0,0,0.000659,0
115,7DA4F3E6,1,0,1,0,0,0,0,0.001743
116,7F87F7F5,1,0,1,0,0,0,0,0.001743
117,8004E2A0,1,0,1,0,0,0,0,0.001743
118,8155B3AF,1,1,2,1,1,0,0,0.002254
119,7DCF1CDD,1,3,4,1,1.5,0.000001,0,0.001743
120,800DD753,1,3,4,0.625,5,0,0,0.001743
121,7E79482B,1,0,1,0,0,0,0,0.001743
122,7F917A9E,0,2,2,1,0,0,0,0
123,7DEE3E25,1,0,1,0,0,0,0,0.002254
124,75504E6E,0,2,2,1,0,0,0,0
125,7A6DE122,0,1,1,1,0,0,0,0
126,790C548A,31,4,35,1,239.833333,0.000022,0,0.083975
127,75CBA83F,0,2,2,1,0,0,0,0
128,7D366B33,1,1,2,1,1,0,0.000001,0.001743
129,7E18D235,1,2,3,0.75,0,0,0.000001,0.001743
130,7D86A550,0,1,1,1,0,0,0,0
131,810A92DA,1,0,1,0,0,0,0,0.001743
132,80D11D36,2,0,2,0,0,0.003982,0,0.003487
133,7DB7FC05,1,0,1,0,0,0,0,0.001743
134,76284ADC,2,2,4,0.444444,16,0,0,0.003997
135,5951E419,3,0,3,0,0,0,0,0.007347
136,7E3CAC85,0,1,1,1,0,0,0,0
137,7A7EC223,2,0,2,0,0,0,0,0.003487
138,7E8EB62D,0,1,1,1,0,0,0,0
139,58CEFD6A,3,0,3,0,0,0,0,0.005741
140,77F6D270,1,1,2,1,1,0,0,0.001743
141,7B8C4042,0,3,3,0.223118,0,0,0.000001,0
142,7B6AF131,0,1,1,1,0,0,0,0
143,77A5568C,0,6,6,0.422222,0,0,0.000378,0
144,80B1E995,0,4,4,0.330882,0,0,0.000153,0
145,7A37C5B1,1,1,2,1,1,0,0,0.001743
146,750B9EF4,2,0,2,0,0,0.000001,0,0.004071
147,7D015371,2,0,2,0,0,0,0,0.005174
148,7E84866E,1,1,2,1,0,0,0,0.001743
149,75A08E89,1,0,1,0,0,0,0,0.001743
