Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,809BAAAE,1,0,1,0,0,0.000001,0,0.004343
1,78E0CF63,0,1,1,1,0,0,0,0
2,812EB964,2,0,2,0,0,0,0,0.004761
3,7C7D8C22,8,0,8,0,0,0.000004,0,0.037393
4,76C6064D,1,0,1,0,0,0,0,0.00238
5,80460D6C,0,1,1,1,0,0,0.000063,0
6,80BB86E2,0,1,1,1,0,0,0,0
7,7846D923,2,6,8,0.336,83.825541,0.000001,0.000002,0.004761
8,7CEB57B0,5,0,5,0,0,0.000976,0,0.018601
9,7FAA88CF,1,2,3,0.333333,1,0,0,0.00238
10,767D67F0,2,0,2,0,0,0,0,0.004761
11,76B2F933,0,1,1,1,0,0,0,0
12,80CAC789,5,0,5,0,0,0.004551,0,0.016808
13,04032935,0,2,2,0.15415,0,0,0.00081,0
14,75D68C5C,3,0,3,0,0,0.000003,0,0.01273
15,81610269,0,4,4,0.642857,0,0,0.00468,0
16,7E39AFB3,1,0,1,0,0,0,0,0.00238
17,804D7B9A,0,1,1,1,0,0,0.000664,0
18,7E8E5DA4,1,0,1,0,0,0,0,0.00238
19,7F9DB9D2,2,1,3,1,24,0.000028,0,0.009562
20,7D4F6269,0,1,1,1,0,0,0.000012,0
21,7D7C9ABD,0,2,2,0.75,0,0,0.000017,0
22,7F2049A3,1,2,3,0.666667,4,0,0,0.00238
23,80FE9D1D,0,1,1,1,0,0,0.000024,0
24,780DF6E8,5,0,5,0,0,0,0,0.013864
25,62A57B33,0,3,3,0.666667,0,0,0.000016,0
26,8370F420,0,2,2,0.184211,0,0,0.001628,0
27,8126B0B7,0,1,1,1,0,0,0,0
28,8124810C,3,2,5,0.75,8,0.000066,0.000777,0.007141
29,712D47E9,3,1,4,1,4,0,0,0.008122
30,7A752CEF,1,0,1,0,0,0.00002,0,0.00238
31,80A99592,0,1,1,0.666667,0,0,0,0
32,052CE7B1,0,1,1,0.545455,0,0,0,0
33,810D69D2,0,4,4,0.7,0,0,0.000026,0
34,755B1152,1,0,1,0,0,0.000058,0,0.00238
35,7E7E8E41,0,1,1,0.207407,0,0,0.000341,0
36,7EFAB762,2,0,2,0,0,0.000001,0,0.004761
37,7EFAAC7C,2,0,2,0,0,0.000046,0,0.004761
38,7F1C4254,0,2,2,0.75,0,0,0,0
39,80668AA9,3,0,3,0,0,0.00023,0,0.009104
40,7E9ABAC1,3,0,3,0,0,0,0,0.011066
41,76F2F167,0,5,5,0.199063,0,0,0.056583,0
42,7D863485,0,1,1,0.666667,0,0,0,0
43,7A3F47BB,1,1,2,1,0,0,0,0.00238
44,7FC1FB16,0,2,2,1,0,0,0.000023,0
45,7E3EA044,12,3,15,0.162641,842.928571,0.003506,0.004317,0.053129
46,7EB6411B,0,1,1,0.177027,0,0,0.018687,0
47,7D79F986,3,1,4,1,32.416667,0.000246,0.015425,0.026164
48,800821D5,2,1,3,0.5,6,0,0,0.005742
49,7EAFBDD0,0,6,6,0.875,0,0,0,0
50,7311E78A,4,3,7,0.377049,764.583333,0.005093,0.006035,0.022739
51,7FD26690,3,0,3,0,0,0.000025,0,0.023099
52,811FCF98,0,2,2,0.75,0,0,0,0
53,8027A4DC,1,0,1,0,0,0,0,0.00238
54,7E20A27B,0,2,2,1,0,0,0.000023,0
55,803DFD22,0,1,1,1,0,0,0,0
56,7D1E5F28,0,4,4,0.636364,0,0,0.000005,0
57,767BC159,0,1,1,0.385417,0,0,0,0
58,801C51C6,2,0,2,0,0,0,0,0.006723
59,815038E0,0,1,1,1,0,0,0,0
60,7DCEF18C,0,1,1,1,0,0,0.000016,0
61,7787C14B,0,1,1,1,0,0,0,0
62,8098D930,1,1,2,0.666667,4,0,0,0.003362
63,7F650888,0,2,2,1,0,0,0,0
64,80E0AE00,3,7,10,0.363636,90.5,0.000188,0.003108,0.007141
65,7D548B01,1,0,1,0,0,0,0,0.00238
66,806256D2,1,0,1,0,0,0.000002,0,0.003588
67,7F845242,14,0,14,0,0,0.000412,0,0.040466
68,8061DCB7,0,1,1,0.666667,0,0,0.000029,0
69,814CA873,0,3,3,0.583333,0,0,0.000684,0
70,7F308011,0,1,1,1,0,0,0,0
71,7E7AC2DB,0,1,1,1,0,0,0,0
72,8014A577,0,1,1,0.666667,0,0,0,0
73,73F4BD74,0,5,5,0.307692,0,0,0,0
74,5CB0C093,1,3,4,1,2,0.000019,0.000257,0.00238
75,7CF29DD9,5,2,7,0.75,54,0.006582,0.000112,0.046547
76,80E77BF8,1,0,1,0,0,0,0,0.00238
77,7F911E2D,1,0,1,0,0,0.000149,0,0.00238
