Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,5F2F8992,1,1,2,0.29927,72,0.000076,0.000703,0.000652
1,70FCC400,0,4,4,0.448718,0,0,0.017729,0
2,78220BB1,0,5,5,0.229442,0,0,0.000014,0
3,7524A17D,0,5,5,0.272116,0,0,0.000029,0
4,5CC3800E,0,5,5,0.342466,0,0,0.002666,0
5,8102C8FC,0,3,3,0.268571,0,0,0.000131,0
6,79FC68B1,1,2,3,0.409091,9,0,0.000044,0.000571
7,7B9F07BE,0,2,2,0.297352,0,0,0.012847,0
8,7CA58AD6,0,1,1,0.240876,0,0,0,0
9,7C0D0E82,2,0,2,0,0,0,0,0.001223
10,7FA925CD,0,2,2,0.25641,0,0,0.000147,0
11,7E17A058,0,3,3,0.328125,0,0,0.000532,0
12,07707A21,0,2,2,0.309859,0,0,0.000033,0
13,8002AF56,0,2,2,0.26694,0,0,0,0
14,7FED6663,0,1,1,1,0,0,0,0
15,7EB1244A,0,7,7,0.351675,0,0,0.020925,0
16,7CBF0682,0,1,1,0.232249,0,0,0.000019,0
17,5C59ADDF,0,2,2,0.298246,0,0,0.001835,0
18,5EF5B5DB,0,1,1,0.5,0,0,0.000386,0
19,7D12BDFC,3,4,7,0.257862,22.634524,0.000183,0.00039,0.001969
20,7E0C9CE7,2,4,6,0.312217,7.083333,0.000808,0.002007,0.001345
21,786B45F5,9,1,10,0.404762,63.811111,0.001406,0.001476,0.005467
22,7F625BE9,0,2,2,1,0,0,0.000001,0
23,77AAC00F,1,1,2,0.24359,1,0.000184,0.000073,0.000571
24,5B4744E0,0,3,3,0.260417,0,0,0.00224,0
25,6F96992C,10,4,14,0.304762,1341.939179,0.002967,0.013304,0.007298
26,7E7A2EA4,0,5,5,0.303266,0,0,0.004288,0
27,7D371B59,0,1,1,0.228856,0,0,0,0
28,79F43BF1,2,1,3,0.267016,33.25,0.00046,0.000011,0.001142
29,805C0196,4,4,8,0.53125,215.602942,0.001133,0.006963,0.003587
30,80542B5A,0,4,4,0.271739,0,0,0.016437,0
31,5FCE37FB,6,1,7,0.313559,44.333333,0.001384,0.005444,0.003767
32,7EF0E16D,0,4,4,0.336226,0,0,0.029103,0
33,7B0BF9E1,1,16,17,0.302083,17.463492,0.000866,0.041378,0.000571
34,78C51681,0,1,1,0.156977,0,0,0.000002,0
35,80210DE6,1,6,7,0.242938,171.15,0.000008,0.006862,0.000652
36,5DE7DA8B,0,2,2,1,0,0,0.00003,0
37,785E607F,0,16,16,0.322049,0,0,0.034419,0
38,03EAC7CD,5,0,5,0,0,0.000109,0,0.00298
39,77D9EF9B,0,1,1,1,0,0,0,0
40,76E8C31E,0,2,2,0.75,0,0,0.00001,0
41,7524B6C9,1,5,6,0.316484,4.050686,0.000459,0.017059,0.000732
42,7ACF6ACB,1,0,1,0,0,0.000008,0,0.000571
43,7F5A83A0,0,10,10,0.296488,0,0,0.00086,0
44,0A381CD0,44,0,44,0,0,0.019267,0,0.14909
45,7A2F8B8E,2,17,19,0.261694,167.157143,0.000039,0.001194,0.001142
46,80E3A910,1,3,4,0.316159,135,0,0.032151,0.000571
47,7F095CCF,1,4,5,0.32967,37.937698,0.000747,0.005293,0.000611
48,753FEA9E,3,10,13,0.311644,116.881746,0.000083,0.001196,0.001834
49,7D966C0E,0,9,9,0.363893,0,0,0.036714,0
50,5C43E84F,2,2,4,0.428571,24.5,0.001111,0.00309,0.001142
51,810336F7,1,3,4,0.232558,56,0,0.000013,0.000571
52,7ED0BE26,0,2,2,0.75,0,0,0.000063,0
53,7D4D245E,7,2,9,0.325397,87.902381,0.001045,0.006705,0.004489
54,630A37D4,0,3,3,0.224924,0,0,0.000111,0
55,05052F85,0,2,2,0.414634,0,0,0.001055,0
56,7CAB856D,8,0,8,0,0,0.001653,0,0.005916
57,7B523B4C,1,0,1,0,0,0,0,0.000571
58,7AEE1CB2,4,11,15,0.477273,97.504118,0.002146,0.024822,0.002486
59,812AC57A,0,1,1,0.30102,0,0,0.000434,0
60,7ABD2661,10,9,19,0.331445,769.125674,0.003292,0.020771,0.006073
61,7F6EF80D,0,2,2,0.347826,0,0,0.000786,0
62,7C060AB4,0,1,1,1,0,0,0,0
63,7EC27F8F,0,3,3,0.300429,0,0,0.013178,0
