Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,5BB3E0F5,0,1,1,1,0,0,0,0
1,7C13DF99,3,4,7,0.312349,206.683333,0,0.000001,0.002327
2,7FF9BA96,0,3,3,0.465116,0,0,0.00008,0
3,76820C7C,0,5,5,0.6,0,0,0.000005,0
4,7F3BCFCE,0,5,5,0.205514,0,0,0.00031,0
5,7DB782B4,1,6,7,0.199262,5.35,0,0.000004,0.000731
6,7E0981AF,5,0,5,0,0,0.000017,0,0.005353
7,7FA02D2D,1,2,3,0.545455,0.7,0.000002,0.000021,0.000731
8,813114AD,1,9,10,0.328302,56.238095,0.000006,0.001339,0.000731
9,7968D19B,46,1,47,1,4317.462204,0.000039,0,0.05582
10,7FF71BB1,8,13,21,0.295597,732.175415,0.004086,0.036366,0.00684
11,7D56160D,1,1,2,0.3125,0,0.000017,0.000064,0.000731
12,7EC07C87,0,1,1,1,0,0,0,0
13,810A5D6D,2,5,7,0.333333,1,0,0,0.001463
14,7F1250AE,14,1,15,0.533333,154.233333,0.000006,0.000014,0.011155
15,0149F238,1,0,1,0,0,0.000021,0,0.001114
16,7971B39C,1,0,1,0,0,0.000013,0,0.000731
17,7CF86D11,0,1,1,0.666667,0,0,0,0
18,805555F2,1,0,1,0,0,0.000001,0,0.000731
19,7D3C6C3C,3,12,15,0.272876,528.169048,0.000131,0.002105,0.002194
20,7814BE82,1,5,6,0.21562,332.5,0.000001,0.003963,0.000731
21,7E1FE397,2,0,2,0,0,0,0,0.002462
22,76E5CD8C,1,0,1,0,0,0,0,0.000872
23,7E84EE54,0,7,7,0.166376,0,0,0.000041,0
24,7A6303BB,1,1,2,1,1.5,0,0,0.000859
25,7E18369C,0,2,2,1,0,0,0,0
26,5CE3FB86,1,3,4,0.380952,2,0,0.000003,0.000731
27,7CF2D65B,2,3,5,0.154746,6.916667,0.000003,0.000096,0.00179
28,7D2E0593,0,9,9,0.241158,0,0,0.001497,0
29,7DC58344,0,1,1,1,0,0,0,0
30,7D25F9CC,0,2,2,0.666667,0,0,0,0
31,7FE43F2E,1,0,1,0,0,0,0,0.000731
