Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,087AAC92,2,0,2,0,0,0.000026,0,0.019558
1,80814541,1,2,3,1,2,0.000008,0.000089,0.00319
2,79AB3AC3,0,3,3,0.315068,0,0,0.000282,0
3,5C17C3A7,0,2,2,1,0,0,0.00041,0
4,7A579245,0,1,1,1,0,0,0.059678,0
5,83E02F6F,1,0,1,0,0,0,0,0.00319
6,77E99AA1,2,0,2,0,0,0.000073,0,0.015676
7,7F44644C,1,0,1,0,0,0.000046,0,0.00319
8,7E0608E2,2,0,2,0,0,0.000024,0,0.00638
9,7E89ED69,0,2,2,0.5,0,0,0.000741,0
10,7F11AD62,8,6,14,0.344978,371.166667,0.001301,0.001213,0.0359
11,7E890EA4,1,0,1,0,0,0.000008,0,0.00319
12,7D770658,1,1,2,0.5,12,0,0,0.00319
13,7A1EE095,0,1,1,1,0,0,0.000009,0
14,085DE10E,0,1,1,0.378378,0,0,0.000001,0
15,7C8E08A9,2,0,2,0,0,0.000034,0,0.00638
16,7718BE65,1,0,1,0,0,0.000027,0,0.00319
17,80982D8B,0,1,1,1,0,0,0.000222,0
18,7D88D178,0,1,1,1,0,0,0.001425,0
19,7A0FFE7A,1,0,1,0,0,0,0,0.00319
20,7DEAE6B7,0,2,2,1,0,0,0.000004,0
21,7D53A3A6,0,1,1,0.666667,0,0,0,0
22,7D9118C1,0,4,4,0.478261,0,0,0.000529,0
23,7BE0FF08,0,2,2,0.666667,0,0,0.000799,0
24,7E4B32ED,0,2,2,0.666667,0,0,0.000591,0
25,76843DCF,2,0,2,0,0,0,0,0.00638
26,0058E1F8,0,2,2,1,0,0,0,0
27,7F241B75,2,5,7,1,3,0.000143,0.000077,0.020685
28,81029CB0,2,4,6,0.444444,26.833333,0.002817,0.033518,0.00638
29,7E9E8AA0,1,0,1,0,0,0.000038,0,0.00319
30,7FC55BC4,0,3,3,1,0,0,0.000004,0
31,7D146D15,1,1,2,1,0,0,0.000003,0.00319
32,7E8300EB,0,1,1,1,0,0,0.000557,0
33,6E670717,2,0,2,0,0,0,0,0.007817
34,7EAA676B,1,2,3,0.312977,80,0.000324,0.002089,0.004627
35,7F0DA77B,0,1,1,1,0,0,0,0
36,7F43452B,0,2,2,0.6,0,0,0.006617,0
37,81679456,1,0,1,0,0,0,0,0.00319
38,7FD1F9F5,1,3,4,0.5,89.5,0.000049,0.029796,0.011977
