Id,Label,indegree,outdegree,Degree,closnesscentrality,betweenesscentrality,Authority,Hub,eigencentrality
0,5A1FB275,0,2,2,0.666667,0,0,0.024786,0
1,7F6C724D,125,3,128,1,849.395238,0.791375,0.017364,1
2,76AEA42F,0,1,1,0.302799,0,0,0.021142,0
3,7EDA0239,1,1,2,0.416667,5,0,0.000025,0.002754
4,5A752E57,0,5,5,0.431818,0,0,0.001772,0
5,77F57823,6,0,6,0,0,0.005678,0,0.020225
6,81300982,5,7,12,0.566667,91.333333,0.000544,0.000286,0.019938
7,76BC784C,0,7,7,0.733333,0,0,0.090975,0
8,7EBAF503,1,2,3,0.256303,0.5,0.000301,0.000142,0.002754
9,80B698C6,0,3,3,0.411765,0,0,0.020023,0
10,763B9EFE,2,1,3,1,7,0.000192,0.00071,0.012704
11,5ED229FC,2,1,3,1,0,0.00008,0.000039,0.005508
12,80CFC0BC,0,1,1,0.368421,0,0,0.000171,0
13,7F38C810,0,3,3,0.454545,0,0,0.01595,0
14,7671F8FB,0,9,9,0.342569,0,0,0.061188,0
15,7DC25052,1,2,3,0.6,1.833333,0.000829,0.073867,0.002754
16,7DA83B47,0,2,2,0.75,0,0,0,0
17,81776347,6,0,6,0,0,0.006115,0,0.028253
18,75C37236,0,2,2,0.278689,0,0,0.00004,0
19,7EAFBD91,1,1,2,0.666667,0,0,0,0.002754
20,804CC9CA,0,1,1,1,0,0,0,0
21,7CA63E85,2,2,4,1,50,0.000644,0.001197,0.030547
22,8045E665,1,2,3,0.4375,46,0,0.003296,0.005614
23,7D4998A5,0,1,1,0.5,0,0,0,0
24,77E864FA,1,1,2,1,0,0.000001,0.000014,0.011977
25,07D6437E,0,1,1,1,0,0,0.00071,0
26,7CC20AA0,1,1,2,1,1,0,0,0.002754
27,7BCF362F,10,6,16,0.666667,366.25,0.002878,0.001381,0.074271
28,7D03A556,0,1,1,0.428571,0,0,0.010243,0
29,7DC6DF15,3,1,4,0.302799,0,0.010965,0.021142,0.014096
30,78739CC6,9,1,10,1,12,0.000125,0.000492,0.0278
31,7DB22FE1,3,0,3,0,0,0.002655,0,0.009496
32,7F709D45,5,3,8,0.244856,121.166667,0.038039,0.013491,0.023032
33,7FCDF86F,0,1,1,1,0,0,0.01604,0
34,585591F8,1,0,1,0,0,0,0,0.002754
35,7F434525,1,1,2,0.424242,0,0.00105,0.004185,0.002754
36,5E9BB9DA,6,4,10,1,74.533333,0.000067,0.000827,0.04363
37,7B562E9D,1,7,8,0.411765,27.666667,0.000921,0.021825,0.003988
38,80C84811,0,1,1,1,0,0,0,0
39,7EE5954C,1,1,2,0.302799,119,0,0.021142,0.002754
40,803D202E,0,9,9,0.64,0,0,0.000734,0
41,7FF4827C,0,2,2,0.24,0,0,0.00324,0
42,805A9A2C,0,5,5,0.326027,0,0,0.064391,0
43,49793837,0,1,1,1,0,0,0,0
44,80F0AEE0,0,1,1,0.326531,0,0,0.000293,0
45,7F47D5AF,17,6,23,0.335616,654.480637,0.09607,0.030329,0.20853
46,0E4025F5,1,0,1,0,0,0,0,0.002754
47,5FA80935,0,3,3,0.307494,0,0,0.092489,0
48,767BAC6C,1,0,1,0,0,0.00006,0,0.002754
49,7E7FFD4B,2,3,5,1,4.5,0.000019,0.000002,0.005508
50,7F41E4C7,0,1,1,1,0,0,0.011848,0
51,7E77388F,5,6,11,0.53125,83.566667,0.007267,0.019568,0.015277
52,7D5D9CD3,0,2,2,0.433333,0,0,0.003173,0
53,754C096A,1,0,1,0,0,0.005487,0,0.005539
54,7DFD9A8D,1,1,2,1,1,0.000001,0.000021,0.002754
55,7EFB27D7,1,1,2,1,1,0,0.000021,0.002754
56,7BA41BB1,7,0,7,0,0,0.008611,0,0.038814
57,807F1B34,0,1,1,1,0,0,0,0
58,7F9A8948,0,2,2,0.357143,0,0,0.002785,0
59,799F491A,0,4,4,0.588235,0,0,0.003686,0
60,7FE2281C,0,1,1,1,0,0,0,0
61,80AD06E8,9,6,15,0.419753,746.816667,0.021416,0.021581,0.046437
62,77D4512C,1,0,1,0,0,0.00008,0,0.002754
63,08468AE2,0,3,3,0.666667,0,0,0.005193,0
64,7DA756A5,1,0,1,0,0,0.000294,0,0.002754
65,6C55CB6F,19,2,21,0.478261,286.582143,0.015901,0.000822,0.081377
66,7ECC0699,3,0,3,0,0,0.00021,0,0.008262
67,80108BDB,7,0,7,0,0,0.000173,0,0.085826
68,5B07F2AD,0,5,5,0.241379,0,0,0.013514,0
69,7ED8644F,8,5,13,0.411765,660.304762,0.005569,0.006824,0.039561
70,802C40C2,0,1,1,0.333333,0,0,0.002382,0
71,76CF0C13,0,1,1,1,0,0,0.000166,0
72,7F07B6AE,0,1,1,0.666667,0,0,0,0
73,7F2392E3,1,1,2,0.571429,1,0.001334,0.007616,0.002754
74,0C24E53D,4,0,4,0,0,0.000033,0,0.019318
75,81743882,2,0,2,0,0,0.00142,0,0.006742
76,5EAC68FC,11,0,11,0,0,0.00203,0,0.033034
77,7F40F4D7,9,5,14,0.487805,299.873146,0.0214,0.097275,0.03512
78,7D12D92A,35,2,37,0.625,219.389683,0.127404,0.073275,0.452976
79,04CA20DE,0,3,3,0.666667,0,0,0.001204,0
80,5E7F42E8,0,1,1,1,0,0,0,0
81,8106B4F6,0,1,1,1,0,0,0,0
82,60AF34F2,0,4,4,0.833333,0,0,0.017893,0
83,7E089879,0,1,1,0.6,0,0,0,0
84,5FE38DC1,5,1,6,0.413793,50.933333,0.00883,0.003128,0.01377
85,810E3869,1,2,3,0.269058,9.4,0.002132,0.002941,0.002754
86,81CFEF52,1,0,1,0,0,0.00563,0,0.003988
87,78E24B05,1,0,1,0,0,0,0,0.002754
88,7ECADF59,1,1,2,1,0,0.000002,0.00002,0.002754
89,80290151,2,0,2,0,0,0.012227,0,0.007015
90,7EEFA497,0,5,5,0.28673,0,0,0.005895,0
91,5A874BBF,0,6,6,0.395349,0,0,0.009113,0
92,7D4873BD,1,1,2,0.388889,1,0,0.000092,0.002754
93,0C2C26A0,1,2,3,0.372549,36,0.000185,0.000603,0.003988
94,81430221,1,1,2,0.269036,35.183333,0.000603,0.000382,0.002754
95,5EA414E7,0,1,1,1,0,0,0.003109,0
96,7CEED575,0,3,3,1,0,0,0.000996,0
97,7B1C5478,12,4,16,0.75,149.366667,0.000836,0.000167,0.056208
98,008B8FE9,0,4,4,0.252294,0,0,0.00535,0
99,7E86E05C,12,3,15,0.45,34.616667,0.029628,0.020426,0.046854
100,803F2CCD,0,1,1,0.413793,0,0,0.003128,0
101,750A59D3,0,1,1,0.5,0,0,0.003966,0
102,6F75A518,4,1,5,1,18,0.000287,0.004892,0.0302
103,7BCFF474,0,2,2,0.625,0,0,0.000066,0
104,8080BCCB,0,1,1,0.666667,0,0,0,0
105,77EAC0FF,0,3,3,0.4375,0,0,0.000742,0
106,725493D0,1,0,1,0,0,0,0,0.002754
107,7E24127D,0,3,3,0.5625,0,0,0.000554,0
108,7A883B04,1,0,1,0,0,0.000312,0,0.002754
109,8170FB55,2,1,3,0.319149,38,0.001808,0,0.007561
110,7E409A3D,1,1,2,0.253472,82.9,0.000014,0.002246,0.003988
111,7FC47FC5,1,0,1,0,0,0,0,0.002754
112,7CC98D73,5,0,5,0,0,0.000355,0,0.130469
113,7A2DA630,0,2,2,0.421053,0,0,0,0
114,75573250,0,2,2,1,0,0,0.000003,0
115,77B83940,11,4,15,0.483871,64.5,0.004365,0.001968,0.036735
116,7F29B5DE,1,2,3,0.625,5,0.000959,0.079664,0.002754
117,75B3AD0C,1,0,1,0,0,0.000055,0,0.002754
118,0B8CFF40,0,3,3,0.714286,0,0,0.000075,0
119,79725013,0,8,8,0.322034,0,0,0.046609,0
120,5B77DD72,5,0,5,0,0,0.002083,0,0.016511
121,7F3E6AB8,2,1,3,1,1,0,0,0.007975
122,812C1569,5,4,9,0.545455,39.25,0.026573,0.079909,0.016511
123,5936A073,0,2,2,0.625,0,0,0.064038,0
124,7E8F0581,0,1,1,0.236967,0,0,0,0
125,77F6201F,0,1,1,0.36,0,0,0,0
126,7E16D608,0,1,1,0.666667,0,0,0,0
127,782A66E7,3,1,4,0.211268,48,0.014652,0.005063,0.123243
128,7F15536D,0,3,3,0.262976,0,0,0.00239,0
129,77A6E821,0,3,3,0.32,0,0,0.018165,0
130,7E3299F4,0,7,7,0.337696,0,0,0.025102,0
131,7E140BEE,0,1,1,0.209302,0,0,0.000896,0
132,6DD38A49,0,3,3,1,0,0,0.000178,0
133,7FFC0DAE,2,4,6,0.7,56.4,0.007953,0.065271,0.020798
134,7599F55D,1,1,2,0.5,5,0,0.003966,0.002754
135,79126429,1,1,2,1,1,0,0,0.002754
136,7DE1187F,0,1,1,0.375,0,0,0.007891,0
137,7EECA124,0,1,1,0.376623,0,0,0.00096,0
138,5E601D93,2,0,2,0,0,0.000246,0,0.036435
139,80157FE2,2,5,7,0.302326,72.452381,0.000302,0.002472,0.005508
140,7C8ADCE3,1,1,2,1,0,0.000015,0.000182,0.002754
141,7E5C7E38,0,4,4,0.833333,0,0,0.081206,0
142,7F54E9D3,7,3,10,1,22.333333,0.001016,0.00055,0.024486
143,78C7AB14,0,2,2,1,0,0,0.006108,0
144,7D3796FE,0,1,1,1,0,0,0,0
145,81431585,0,3,3,0.324519,0,0,0.021559,0
146,8052A44D,0,1,1,1,0,0,0.01604,0
147,76A5909E,3,2,5,0.361111,37,0.001893,0.001295,0.008262
148,77841166,0,2,2,0.196203,0,0,0,0
149,762C513D,0,2,2,1,0,0,0,0
150,58A64AFA,6,0,6,0,0,0.015196,0,0.019265
151,81323DEC,0,1,1,0.375,0,0,0.007891,0
152,6EC92A46,0,1,1,1,0,0,0.00492,0
153,79529622,1,2,3,0.441176,13,0.000227,0.000895,0.002754
154,808223E6,0,2,2,0.666667,0,0,0,0
155,08165A76,0,1,1,1,0,0,0,0
156,790AA726,0,3,3,0.381818,0,0,0.000182,0
157,78BB60D5,3,1,4,1,3,0,0,0.009496
158,5ED3EA5D,0,1,1,0.35,0,0,0,0
159,75F6219A,0,1,1,1,0,0,0,0
160,7774BDFD,0,2,2,0.666667,0,0,0.002313,0
161,7F618C0B,6,4,10,0.314516,481.904762,0.000591,0.000575,0.031519
162,77697209,1,11,12,0.65625,17,0.000078,0.007751,0.002754
163,7595122A,0,2,2,0.2625,0,0,0.00206,0
164,5AA548D4,0,2,2,0.473684,0,0,0.001299,0
165,796072BF,2,4,6,0.358491,80.666667,0.000279,0.00198,0.007975
166,796E6702,0,2,2,0.304569,0,0,0.02128,0
167,011C2D8A,1,0,1,0,0,0.000096,0,0.005495
168,82FBCB28,0,5,5,0.247126,0,0,0.004634,0
169,7DE52B87,1,0,1,0,0,0,0,0.002754
170,7B640F4C,1,2,3,1,2,0.000079,0.000094,0.002754
